,n,k,n_changes,n_matches
0,1000,3,2,848
1,1000,3,0,845
2,1000,3,0,838
3,1000,3,2,844
4,1000,3,0,847
5,1000,3,0,827
6,1000,3,0,847
7,1000,3,0,849
8,1000,3,4,845
9,1000,3,0,841
10,1000,3,0,851
11,1000,3,0,833
12,1000,3,3,843
13,1000,3,7,851
14,1000,3,0,840
15,1000,3,0,839
16,1000,3,0,844
17,1000,3,2,840
18,1000,3,0,850
19,1000,3,0,839
20,1000,3,2,836
21,1000,3,5,847
22,1000,3,6,839
23,1000,3,4,839
24,1000,3,0,832
25,1000,3,0,839
26,1000,3,5,835
27,1000,3,11,841
28,1000,3,0,842
29,1000,3,0,839
30,1000,3,0,854
31,1000,3,0,834
32,1000,3,4,842
33,1000,3,3,846
34,1000,3,0,846
35,1000,3,0,848
36,1000,3,2,839
37,1000,3,3,833
38,1000,3,4,837
39,1000,3,3,829
40,1000,3,0,846
41,1000,3,0,834
42,1000,3,0,840
43,1000,3,0,831
44,1000,3,0,845
45,1000,3,0,842
46,1000,3,0,846
47,1000,3,0,841
48,1000,3,4,843
49,1000,3,0,835
50,1000,3,0,846
51,1000,3,0,840
52,1000,3,0,839
53,1000,3,0,830
54,1000,3,0,836
55,1000,3,0,846
56,1000,3,0,839
57,1000,3,0,849
58,1000,3,3,839
59,1000,3,0,842
60,1000,3,0,840
61,1000,3,0,842
62,1000,3,0,834
63,1000,3,0,845
64,1000,3,0,840
65,1000,3,6,846
66,1000,3,0,836
67,1000,3,0,844
68,1000,3,0,830
69,1000,3,0,827
70,1000,3,0,833
71,1000,3,0,848
72,1000,3,2,841
73,1000,3,0,831
74,1000,3,0,836
75,1000,3,2,847
76,1000,3,0,830
77,1000,3,6,838
78,1000,3,0,836
79,1000,3,0,833
80,1000,3,0,841
81,1000,3,0,841
82,1000,3,0,851
83,1000,3,0,842
84,1000,3,0,838
85,1000,3,2,841
86,1000,3,0,859
87,1000,3,7,842
88,1000,3,2,844
89,1000,3,3,850
90,1000,3,3,825
91,1000,3,0,844
92,1000,3,0,838
93,1000,3,0,836
94,1000,3,6,852
95,1000,3,0,848
96,1000,3,3,847
97,1000,3,0,845
98,1000,3,0,837
99,1000,3,0,842
