,n,k,n_changes,n_matches
0,5000,6,398,4640
1,5000,6,398,4634
2,5000,6,482,4641
3,5000,6,476,4620
4,5000,6,406,4641
5,5000,6,425,4631
6,5000,6,378,4640
7,5000,6,468,4637
8,5000,6,354,4641
9,5000,6,467,4646
10,5000,6,436,4634
11,5000,6,437,4662
12,5000,6,498,4627
13,5000,6,388,4636
14,5000,6,467,4642
15,5000,6,282,4629
16,5000,6,299,4617
17,5000,6,360,4646
18,5000,6,483,4646
19,5000,6,407,4632
20,5000,6,318,4638
21,5000,6,418,4633
22,5000,6,452,4646
23,5000,6,382,4634
24,5000,6,488,4667
25,5000,6,401,4617
26,5000,6,443,4626
27,5000,6,473,4626
28,5000,6,369,4647
29,5000,6,413,4638
30,5000,6,437,4654
31,5000,6,415,4651
32,5000,6,407,4669
33,5000,6,467,4638
34,5000,6,405,4651
35,5000,6,422,4637
36,5000,6,429,4649
37,5000,6,382,4650
38,5000,6,378,4644
39,5000,6,540,4647
40,5000,6,468,4644
41,5000,6,361,4620
42,5000,6,312,4619
43,5000,6,505,4644
44,5000,6,471,4619
45,5000,6,491,4619
46,5000,6,446,4621
47,5000,6,386,4632
48,5000,6,416,4636
49,5000,6,414,4639
50,5000,6,388,4650
51,5000,6,470,4648
52,5000,6,386,4646
53,5000,6,419,4630
54,5000,6,326,4645
55,5000,6,419,4659
56,5000,6,552,4633
57,5000,6,425,4622
58,5000,6,460,4646
59,5000,6,436,4627
60,5000,6,356,4627
61,5000,6,449,4648
62,5000,6,650,4631
63,5000,6,307,4639
64,5000,6,418,4642
65,5000,6,252,4624
66,5000,6,460,4650
67,5000,6,334,4630
68,5000,6,408,4628
69,5000,6,401,4625
70,5000,6,360,4620
71,5000,6,469,4650
72,5000,6,439,4635
73,5000,6,402,4639
74,5000,6,521,4637
75,5000,6,508,4656
76,5000,6,400,4618
77,5000,6,406,4660
78,5000,6,317,4635
79,5000,6,447,4644
80,5000,6,381,4648
81,5000,6,199,4620
82,5000,6,473,4635
83,5000,6,453,4637
84,5000,6,403,4647
85,5000,6,411,4621
86,5000,6,436,4634
87,5000,6,516,4654
88,5000,6,420,4627
89,5000,6,460,4651
90,5000,6,378,4651
91,5000,6,248,4616
92,5000,6,364,4621
93,5000,6,503,4619
94,5000,6,460,4661
95,5000,6,325,4639
96,5000,6,502,4632
97,5000,6,414,4666
98,5000,6,315,4650
99,5000,6,350,4648
