,n,k,n_changes,n_matches
0,4000,5,71,3623
1,4000,5,64,3630
2,4000,5,57,3635
3,4000,5,88,3623
4,4000,5,48,3628
5,4000,5,188,3646
6,4000,5,48,3628
7,4000,5,133,3634
8,4000,5,127,3644
9,4000,5,73,3634
10,4000,5,26,3626
11,4000,5,79,3646
12,4000,5,105,3629
13,4000,5,71,3644
14,4000,5,142,3642
15,4000,5,110,3647
16,4000,5,121,3647
17,4000,5,42,3636
18,4000,5,57,3631
19,4000,5,20,3635
20,4000,5,5,3646
21,4000,5,14,3619
22,4000,5,111,3636
23,4000,5,57,3656
24,4000,5,98,3623
25,4000,5,145,3619
26,4000,5,2,3624
27,4000,5,96,3611
28,4000,5,72,3631
29,4000,5,98,3626
30,4000,5,39,3636
31,4000,5,106,3649
32,4000,5,81,3631
33,4000,5,84,3612
34,4000,5,99,3630
35,4000,5,139,3630
36,4000,5,96,3620
37,4000,5,52,3620
38,4000,5,36,3650
39,4000,5,77,3624
40,4000,5,108,3625
41,4000,5,44,3629
42,4000,5,78,3629
43,4000,5,13,3655
44,4000,5,182,3654
45,4000,5,55,3640
46,4000,5,149,3619
47,4000,5,159,3621
48,4000,5,93,3643
49,4000,5,174,3645
50,4000,5,90,3643
51,4000,5,42,3638
52,4000,5,31,3618
53,4000,5,100,3639
54,4000,5,60,3640
55,4000,5,79,3626
56,4000,5,70,3639
57,4000,5,103,3645
58,4000,5,46,3625
59,4000,5,81,3626
60,4000,5,129,3633
61,4000,5,96,3633
62,4000,5,30,3629
63,4000,5,35,3646
64,4000,5,95,3613
65,4000,5,25,3636
66,4000,5,154,3631
67,4000,5,43,3635
68,4000,5,33,3624
69,4000,5,78,3658
70,4000,5,6,3623
71,4000,5,123,3634
72,4000,5,50,3644
73,4000,5,145,3633
74,4000,5,20,3628
75,4000,5,97,3624
76,4000,5,182,3630
77,4000,5,103,3634
78,4000,5,12,3645
79,4000,5,128,3630
80,4000,5,18,3620
81,4000,5,84,3651
82,4000,5,69,3616
83,4000,5,43,3642
84,4000,5,95,3632
85,4000,5,120,3621
86,4000,5,132,3629
87,4000,5,99,3615
88,4000,5,14,3636
89,4000,5,130,3634
90,4000,5,162,3642
91,4000,5,200,3629
92,4000,5,107,3636
93,4000,5,98,3629
94,4000,5,31,3631
95,4000,5,157,3628
96,4000,5,80,3622
97,4000,5,136,3621
98,4000,5,42,3641
99,4000,5,32,3630
