,n,k,n_changes,n_matches
0,3000,3,0,2527
1,3000,3,0,2521
2,3000,3,0,2530
3,3000,3,5,2526
4,3000,3,0,2506
5,3000,3,3,2517
6,3000,3,0,2540
7,3000,3,2,2497
8,3000,3,0,2534
9,3000,3,0,2500
10,3000,3,0,2511
11,3000,3,0,2509
12,3000,3,3,2517
13,3000,3,0,2531
14,3000,3,0,2534
15,3000,3,0,2519
16,3000,3,0,2516
17,3000,3,0,2504
18,3000,3,3,2519
19,3000,3,9,2534
20,3000,3,4,2523
21,3000,3,0,2548
22,3000,3,2,2522
23,3000,3,2,2529
24,3000,3,0,2527
25,3000,3,7,2525
26,3000,3,0,2540
27,3000,3,0,2515
28,3000,3,0,2506
29,3000,3,0,2520
30,3000,3,0,2506
31,3000,3,0,2511
32,3000,3,2,2524
33,3000,3,0,2534
34,3000,3,3,2503
35,3000,3,0,2531
36,3000,3,2,2515
37,3000,3,5,2491
38,3000,3,0,2522
39,3000,3,0,2523
40,3000,3,2,2516
41,3000,3,0,2528
42,3000,3,0,2530
43,3000,3,0,2521
44,3000,3,0,2510
45,3000,3,5,2520
46,3000,3,0,2526
47,3000,3,0,2526
48,3000,3,2,2503
49,3000,3,0,2522
50,3000,3,0,2519
51,3000,3,0,2516
52,3000,3,0,2534
53,3000,3,0,2543
54,3000,3,0,2489
55,3000,3,2,2521
56,3000,3,0,2515
57,3000,3,3,2527
58,3000,3,2,2528
59,3000,3,2,2521
60,3000,3,2,2524
61,3000,3,0,2525
62,3000,3,0,2509
63,3000,3,0,2509
64,3000,3,0,2491
65,3000,3,0,2505
66,3000,3,0,2506
67,3000,3,4,2515
68,3000,3,0,2524
69,3000,3,0,2531
70,3000,3,0,2505
71,3000,3,0,2545
72,3000,3,0,2511
73,3000,3,0,2540
74,3000,3,0,2508
75,3000,3,0,2531
76,3000,3,0,2529
77,3000,3,7,2520
78,3000,3,8,2504
79,3000,3,0,2534
80,3000,3,0,2513
81,3000,3,2,2523
82,3000,3,2,2510
83,3000,3,0,2496
84,3000,3,0,2504
85,3000,3,0,2513
86,3000,3,0,2524
87,3000,3,0,2526
88,3000,3,4,2499
89,3000,3,0,2509
90,3000,3,0,2536
91,3000,3,0,2542
92,3000,3,0,2506
93,3000,3,0,2517
94,3000,3,0,2526
95,3000,3,0,2539
96,3000,3,0,2517
97,3000,3,3,2534
98,3000,3,0,2513
99,3000,3,2,2522
