,n,k,n_changes,n_matches
0,9000,5,177,8176
1,9000,5,111,8188
2,9000,5,277,8181
3,9000,5,42,8188
4,9000,5,156,8170
5,9000,5,179,8180
6,9000,5,58,8183
7,9000,5,135,8184
8,9000,5,159,8162
9,9000,5,53,8177
10,9000,5,151,8150
11,9000,5,153,8180
12,9000,5,165,8186
13,9000,5,65,8182
14,9000,5,78,8186
15,9000,5,249,8170
16,9000,5,144,8172
17,9000,5,105,8160
18,9000,5,196,8209
19,9000,5,134,8199
20,9000,5,131,8200
21,9000,5,178,8167
22,9000,5,81,8154
23,9000,5,125,8182
24,9000,5,118,8149
25,9000,5,197,8167
26,9000,5,150,8159
27,9000,5,219,8169
28,9000,5,180,8157
29,9000,5,82,8191
30,9000,5,121,8176
31,9000,5,169,8191
32,9000,5,119,8174
33,9000,5,137,8147
34,9000,5,166,8192
35,9000,5,117,8154
36,9000,5,274,8173
37,9000,5,128,8134
38,9000,5,138,8161
39,9000,5,49,8190
40,9000,5,205,8174
41,9000,5,83,8203
42,9000,5,85,8181
43,9000,5,72,8177
44,9000,5,141,8155
45,9000,5,172,8187
46,9000,5,147,8170
47,9000,5,161,8185
48,9000,5,263,8159
49,9000,5,127,8178
50,9000,5,202,8151
51,9000,5,275,8179
52,9000,5,141,8183
53,9000,5,229,8188
54,9000,5,184,8167
55,9000,5,205,8149
56,9000,5,164,8186
57,9000,5,144,8172
58,9000,5,149,8154
59,9000,5,134,8186
60,9000,5,157,8187
61,9000,5,240,8193
62,9000,5,193,8165
63,9000,5,253,8156
64,9000,5,335,8213
65,9000,5,173,8199
66,9000,5,254,8185
67,9000,5,141,8183
68,9000,5,100,8196
69,9000,5,212,8187
70,9000,5,170,8193
71,9000,5,145,8185
72,9000,5,200,8153
73,9000,5,185,8179
74,9000,5,207,8152
75,9000,5,186,8156
76,9000,5,143,8160
77,9000,5,52,8198
78,9000,5,123,8199
79,9000,5,109,8186
80,9000,5,117,8192
81,9000,5,81,8168
82,9000,5,75,8178
83,9000,5,187,8164
84,9000,5,103,8166
85,9000,5,214,8181
86,9000,5,44,8153
87,9000,5,152,8188
88,9000,5,109,8168
89,9000,5,130,8204
90,9000,5,239,8139
91,9000,5,154,8185
92,9000,5,164,8178
93,9000,5,105,8207
94,9000,5,209,8139
95,9000,5,296,8182
96,9000,5,108,8189
97,9000,5,83,8174
98,9000,5,205,8197
99,9000,5,143,8167
