,n,k,n_changes_eadam,n_matches
0,2000,3,0,1701
1,2000,3,0,1689
2,2000,3,0,1673
3,2000,3,4,1672
4,2000,3,0,1670
5,2000,3,0,1681
6,2000,3,0,1681
7,2000,3,0,1701
8,2000,3,0,1682
9,2000,3,0,1685
10,2000,3,0,1679
11,2000,3,0,1691
12,2000,3,0,1687
13,2000,3,0,1667
14,2000,3,0,1685
15,2000,3,0,1686
16,2000,3,0,1681
17,2000,3,0,1680
18,2000,3,0,1695
19,2000,3,0,1684
20,2000,3,0,1691
21,2000,3,4,1696
22,2000,3,0,1670
23,2000,3,0,1677
24,2000,3,0,1662
25,2000,3,0,1706
26,2000,3,0,1680
27,2000,3,0,1677
28,2000,3,0,1680
29,2000,3,0,1679
30,2000,3,8,1697
31,2000,3,0,1667
32,2000,3,0,1675
33,2000,3,0,1685
34,2000,3,0,1699
35,2000,3,0,1670
36,2000,3,0,1666
37,2000,3,0,1685
38,2000,3,0,1675
39,2000,3,0,1678
40,2000,3,4,1685
41,2000,3,0,1689
42,2000,3,0,1692
43,2000,3,6,1685
44,2000,3,0,1676
45,2000,3,4,1680
46,2000,3,4,1690
47,2000,3,0,1678
48,2000,3,10,1697
49,2000,3,0,1689
50,2000,3,0,1671
51,2000,3,0,1688
52,2000,3,0,1703
53,2000,3,12,1683
54,2000,3,0,1694
55,2000,3,0,1691
56,2000,3,0,1697
57,2000,3,6,1686
58,2000,3,6,1675
59,2000,3,0,1690
60,2000,3,0,1669
61,2000,3,4,1690
62,2000,3,6,1674
63,2000,3,4,1677
64,2000,3,6,1664
65,2000,3,0,1690
66,2000,3,0,1685
67,2000,3,16,1672
68,2000,3,0,1693
69,2000,3,0,1682
70,2000,3,12,1670
71,2000,3,16,1680
72,2000,3,0,1674
73,2000,3,0,1680
74,2000,3,0,1701
75,2000,3,0,1681
76,2000,3,0,1691
77,2000,3,10,1676
78,2000,3,0,1693
79,2000,3,0,1687
80,2000,3,0,1680
81,2000,3,4,1695
82,2000,3,0,1670
83,2000,3,0,1686
84,2000,3,0,1682
85,2000,3,0,1678
86,2000,3,0,1676
87,2000,3,0,1688
88,2000,3,0,1682
89,2000,3,12,1673
90,2000,3,10,1677
91,2000,3,0,1684
92,2000,3,0,1678
93,2000,3,0,1677
94,2000,3,0,1675
95,2000,3,0,1689
96,2000,3,0,1673
97,2000,3,6,1665
98,2000,3,0,1681
99,2000,3,0,1672
