,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,1000,6,13,0.013993541442411194
1,1000,6,2,0.002152852529601722
2,1000,6,5,0.005382131324004306
3,1000,6,4,0.004305705059203444
4,1000,6,5,0.005382131324004306
5,1000,6,3,0.0031914893617021275
6,1000,6,2,0.002127659574468085
7,1000,6,4,0.00425531914893617
8,1000,6,7,0.007446808510638298
9,1000,6,13,0.014054054054054054
10,1000,6,11,0.011891891891891892
11,1000,6,14,0.015135135135135135
12,1000,6,11,0.011891891891891892
13,1000,6,6,0.006486486486486486
14,1000,6,20,0.021621621621621623
15,1000,6,4,0.004324324324324324
16,1000,6,41,0.04456521739130435
17,1000,6,15,0.016304347826086956
18,1000,6,6,0.006521739130434782
19,1000,6,4,0.004347826086956522
20,1000,6,2,0.002173913043478261
21,1000,6,5,0.005434782608695652
22,1000,6,16,0.017185821697099892
23,1000,6,9,0.00966702470461869
24,1000,6,5,0.0053705692803437165
25,1000,6,4,0.004333694474539545
26,1000,6,25,0.027085590465872156
27,1000,6,3,0.0032502708559046588
28,1000,6,7,0.007583965330444204
29,1000,6,5,0.005417118093174431
30,1000,6,8,0.00866738894907909
31,1000,6,14,0.015102481121898598
32,1000,6,49,0.05285868392664509
33,1000,6,4,0.004314994606256742
34,1000,6,4,0.004314994606256742
35,1000,6,10,0.010787486515641856
36,1000,6,113,0.12189859762675297
37,1000,6,3,0.003236245954692557
38,1000,6,3,0.003236245954692557
39,1000,6,11,0.011853448275862068
40,1000,6,56,0.0603448275862069
41,1000,6,13,0.014008620689655173
42,1000,6,3,0.003232758620689655
43,1000,6,24,0.02586206896551724
44,1000,6,13,0.014008620689655173
45,1000,6,13,0.014008620689655173
46,1000,6,5,0.005387931034482759
47,1000,6,6,0.006472491909385114
48,1000,6,2,0.002157497303128371
49,1000,6,6,0.006472491909385114
50,1000,6,26,0.027926960257787327
51,1000,6,36,0.03866809881847476
52,1000,6,3,0.00322234156820623
53,1000,6,14,0.015069967707212056
54,1000,6,9,0.00968783638320775
55,1000,6,3,0.0032292787944025836
56,1000,6,5,0.005382131324004306
57,1000,6,3,0.0032292787944025836
58,1000,6,25,0.02691065662002153
59,1000,6,4,0.004305705059203444
60,1000,6,31,0.0334051724137931
61,1000,6,18,0.01939655172413793
62,1000,6,9,0.009698275862068966
63,1000,6,16,0.017278617710583154
64,1000,6,7,0.00755939524838013
65,1000,6,22,0.023758099352051837
66,1000,6,4,0.004319654427645789
67,1000,6,22,0.023655913978494623
68,1000,6,45,0.04838709677419355
69,1000,6,4,0.004301075268817204
70,1000,6,4,0.004301075268817204
71,1000,6,3,0.0032258064516129032
72,1000,6,3,0.0032258064516129032
73,1000,6,8,0.008602150537634409
74,1000,6,7,0.007658643326039387
75,1000,6,5,0.005470459518599562
76,1000,6,13,0.014223194748358862
77,1000,6,11,0.012035010940919038
78,1000,6,2,0.002188183807439825
79,1000,6,28,0.03036876355748373
80,1000,6,13,0.014099783080260303
81,1000,6,19,0.020607375271149676
82,1000,6,79,0.08531317494600432
83,1000,6,21,0.02267818574514039
84,1000,6,3,0.0032397408207343412
85,1000,6,17,0.01847826086956522
86,1000,6,47,0.051086956521739134
87,1000,6,2,0.002173913043478261
88,1000,6,5,0.005434782608695652
89,1000,6,2,0.002173913043478261
90,1000,6,18,0.0193756727664155
91,1000,6,19,0.02045209903121636
92,1000,6,13,0.013993541442411194
93,1000,6,11,0.011840688912809472
94,1000,6,3,0.0032292787944025836
95,1000,6,79,0.08559046587215602
96,1000,6,8,0.00866738894907909
97,1000,6,9,0.009635974304068522
98,1000,6,17,0.018201284796573874
99,1000,6,8,0.008565310492505354
100,1000,6,12,0.01284796573875803
101,1000,6,9,0.009635974304068522
102,1000,6,6,0.006423982869379015
103,1000,6,27,0.029094827586206896
104,1000,6,17,0.018318965517241378
105,1000,6,13,0.014008620689655173
106,1000,6,4,0.004310344827586207
107,1000,6,4,0.004310344827586207
108,1000,6,10,0.010857763300760043
109,1000,6,12,0.013029315960912053
110,1000,6,16,0.01737242128121607
111,1000,6,5,0.0054288816503800215
112,1000,6,5,0.0054288816503800215
113,1000,6,2,0.002171552660152009
114,1000,6,2,0.002171552660152009
115,1000,6,2,0.0021668472372697724
116,1000,6,9,0.009750812567713976
117,1000,6,13,0.014084507042253521
118,1000,6,2,0.0021668472372697724
119,1000,6,24,0.02586206896551724
120,1000,6,21,0.022629310344827586
121,1000,6,20,0.021551724137931036
122,1000,6,10,0.010775862068965518
123,1000,6,3,0.003232758620689655
124,1000,6,5,0.005387931034482759
125,1000,6,2,0.0021551724137931034
126,1000,6,51,0.05460385438972163
127,1000,6,10,0.010706638115631691
128,1000,6,11,0.011777301927194861
129,1000,6,16,0.017130620985010708
130,1000,6,2,0.0021413276231263384
131,1000,6,3,0.0032119914346895075
132,1000,6,21,0.022702702702702703
133,1000,6,6,0.006486486486486486
134,1000,6,22,0.023783783783783784
135,1000,6,23,0.024864864864864864
136,1000,6,2,0.002162162162162162
137,1000,6,7,0.0075675675675675675
138,1000,6,2,0.002162162162162162
139,1000,6,4,0.004324324324324324
140,1000,6,5,0.005405405405405406
141,1000,6,16,0.017241379310344827
142,1000,6,5,0.005387931034482759
143,1000,6,26,0.028017241379310345
144,1000,6,4,0.004310344827586207
145,1000,6,68,0.0728051391862955
146,1000,6,14,0.014989293361884369
147,1000,6,3,0.003278688524590164
148,1000,6,33,0.036065573770491806
149,1000,6,13,0.014207650273224045
150,1000,6,3,0.003278688524590164
151,1000,6,13,0.014099783080260303
152,1000,6,41,0.044468546637744036
153,1000,6,2,0.0021691973969631237
154,1000,6,6,0.006486486486486486
155,1000,6,29,0.03135135135135135
156,1000,6,4,0.004324324324324324
157,1000,6,4,0.004324324324324324
158,1000,6,29,0.031149301825993556
159,1000,6,8,0.008592910848549946
160,1000,6,25,0.02685284640171858
161,1000,6,10,0.010741138560687433
162,1000,6,2,0.0021482277121374865
163,1000,6,16,0.017204301075268817
164,1000,6,39,0.041935483870967745
165,1000,6,3,0.0032258064516129032
166,1000,6,8,0.008602150537634409
167,1000,6,4,0.004301075268817204
168,1000,6,13,0.014145810663764961
169,1000,6,7,0.007583965330444204
170,1000,6,13,0.014084507042253521
171,1000,6,4,0.004333694474539545
172,1000,6,17,0.018418201516793065
173,1000,6,9,0.009750812567713976
174,1000,6,4,0.004333694474539545
175,1000,6,3,0.0032502708559046588
176,1000,6,9,0.009750812567713976
177,1000,6,3,0.0032502708559046588
178,1000,6,25,0.026737967914438502
179,1000,6,33,0.03529411764705882
180,1000,6,11,0.011764705882352941
181,1000,6,7,0.0074866310160427805
182,1000,6,3,0.0032085561497326204
183,1000,6,5,0.0053475935828877
184,1000,6,30,0.032327586206896554
185,1000,6,17,0.018318965517241378
186,1000,6,8,0.008620689655172414
187,1000,6,4,0.004310344827586207
188,1000,6,2,0.0021551724137931034
189,1000,6,25,0.026709401709401708
190,1000,6,21,0.022435897435897436
191,1000,6,8,0.008547008547008548
192,1000,6,3,0.003205128205128205
193,1000,6,3,0.003205128205128205
194,1000,6,9,0.009750812567713976
195,1000,6,13,0.014084507042253521
196,1000,6,45,0.04875406283856988
197,1000,6,6,0.0065005417118093175
198,1000,6,6,0.0065005417118093175
199,1000,6,2,0.0021668472372697724
200,1000,6,20,0.021528525296017224
201,1000,6,2,0.002152852529601722
202,1000,6,28,0.030139935414424113
203,1000,6,30,0.03229278794402583
204,1000,6,11,0.011840688912809472
205,1000,6,2,0.002152852529601722
206,1000,6,47,0.05032119914346895
207,1000,6,25,0.02676659528907923
208,1000,6,44,0.047261009667024706
209,1000,6,19,0.02040816326530612
210,1000,6,6,0.00644468313641246
211,1000,6,4,0.004296455424274973
212,1000,6,7,0.007518796992481203
213,1000,6,6,0.00644468313641246
214,1000,6,9,0.00967741935483871
215,1000,6,16,0.017204301075268817
216,1000,6,4,0.004301075268817204
217,1000,6,7,0.007526881720430108
218,1000,6,11,0.011827956989247311
219,1000,6,19,0.02043010752688172
220,1000,6,5,0.005376344086021506
221,1000,6,4,0.004301075268817204
222,1000,6,19,0.020496224379719527
223,1000,6,17,0.018338727076591153
224,1000,6,11,0.011866235167206042
225,1000,6,2,0.002157497303128371
226,1000,6,6,0.006472491909385114
227,1000,6,14,0.015102481121898598
228,1000,6,21,0.022653721682847898
229,1000,6,3,0.003236245954692557
230,1000,6,6,0.006472491909385114
231,1000,6,28,0.030204962243797196
232,1000,6,19,0.020496224379719527
233,1000,6,6,0.006472491909385114
234,1000,6,2,0.002157497303128371
235,1000,6,24,0.025974025974025976
236,1000,6,8,0.008658008658008658
237,1000,6,11,0.011904761904761904
238,1000,6,9,0.00974025974025974
239,1000,6,3,0.003246753246753247
240,1000,6,2,0.0021645021645021645
241,1000,6,22,0.023479188900747065
242,1000,6,16,0.017075773745997867
243,1000,6,5,0.005336179295624333
244,1000,6,11,0.011739594450373533
245,1000,6,11,0.011739594450373533
246,1000,6,33,0.035256410256410256
247,1000,6,2,0.002136752136752137
248,1000,6,3,0.003205128205128205
249,1000,6,2,0.002136752136752137
250,1000,6,28,0.03040173724212812
251,1000,6,12,0.013029315960912053
252,1000,6,2,0.002171552660152009
253,1000,6,2,0.002171552660152009
254,1000,6,3,0.003243243243243243
255,1000,6,15,0.016216216216216217
256,1000,6,3,0.003243243243243243
257,1000,6,2,0.002162162162162162
258,1000,6,2,0.0021482277121374865
259,1000,6,7,0.007518796992481203
260,1000,6,13,0.013963480128893663
261,1000,6,3,0.00322234156820623
262,1000,6,5,0.0053705692803437165
263,1000,6,3,0.00322234156820623
264,1000,6,40,0.04319654427645788
265,1000,6,10,0.01079913606911447
266,1000,6,14,0.01511879049676026
267,1000,6,13,0.014038876889848811
268,1000,6,6,0.0064794816414686825
269,1000,6,2,0.0021598272138228943
270,1000,6,2,0.0021598272138228943
271,1000,6,24,0.025974025974025976
272,1000,6,4,0.004329004329004329
273,1000,6,5,0.005411255411255411
274,1000,6,20,0.021528525296017224
275,1000,6,6,0.006458557588805167
276,1000,6,12,0.013015184381778741
277,1000,6,3,0.0032537960954446853
278,1000,6,18,0.01948051948051948
279,1000,6,24,0.025974025974025976
280,1000,6,14,0.015151515151515152
281,1000,6,2,0.0021645021645021645
282,1000,6,3,0.003246753246753247
283,1000,6,7,0.007575757575757576
284,1000,6,5,0.005411255411255411
285,1000,6,40,0.04343105320304017
286,1000,6,5,0.0054288816503800215
287,1000,6,5,0.0054288816503800215
288,1000,6,3,0.003257328990228013
289,1000,6,2,0.002171552660152009
290,1000,6,17,0.018201284796573874
291,1000,6,49,0.05246252676659529
292,1000,6,10,0.010706638115631691
293,1000,6,3,0.0032119914346895075
294,1000,6,25,0.02717391304347826
295,1000,6,12,0.013043478260869565
296,1000,6,5,0.005434782608695652
297,1000,6,2,0.002173913043478261
298,1000,6,4,0.004347826086956522
299,1000,6,5,0.005393743257820928
300,1000,6,13,0.014023732470334413
301,1000,6,29,0.03128371089536138
302,1000,6,4,0.004314994606256742
303,1000,6,20,0.021574973031283712
304,1000,6,6,0.006472491909385114
305,1000,6,2,0.002157497303128371
306,1000,6,19,0.020607375271149676
307,1000,6,6,0.006507592190889371
308,1000,6,5,0.005422993492407809
309,1000,6,9,0.009761388286334056
310,1000,6,2,0.0021691973969631237
311,1000,6,16,0.017222820236813777
312,1000,6,4,0.004305705059203444
313,1000,6,15,0.016146393972012917
314,1000,6,5,0.005382131324004306
315,1000,6,5,0.005376344086021506
316,1000,6,4,0.004301075268817204
317,1000,6,64,0.06866952789699571
318,1000,6,7,0.0075107296137339056
319,1000,6,4,0.004291845493562232
320,1000,6,18,0.019629225736095966
321,1000,6,32,0.03489640130861505
322,1000,6,14,0.015267175572519083
323,1000,6,32,0.034482758620689655
324,1000,6,2,0.0021551724137931034
325,1000,6,8,0.008620689655172414
326,1000,6,10,0.010775862068965518
327,1000,6,2,0.0021551724137931034
328,1000,6,5,0.005387931034482759
329,1000,6,3,0.003257328990228013
330,1000,6,13,0.014115092290988056
331,1000,6,2,0.002171552660152009
332,1000,6,11,0.011904761904761904
333,1000,6,9,0.00974025974025974
334,1000,6,19,0.020562770562770564
335,1000,6,3,0.003246753246753247
336,1000,6,2,0.0021645021645021645
337,1000,6,86,0.09217577706323687
338,1000,6,24,0.02586206896551724
339,1000,6,7,0.007543103448275862
340,1000,6,7,0.007543103448275862
341,1000,6,7,0.007543103448275862
342,1000,6,22,0.023732470334412083
343,1000,6,4,0.004314994606256742
344,1000,6,14,0.015102481121898598
345,1000,6,4,0.004314994606256742
346,1000,6,3,0.003236245954692557
347,1000,6,8,0.008639308855291577
348,1000,6,20,0.02159827213822894
349,1000,6,5,0.005399568034557235
350,1000,6,7,0.007575757575757576
351,1000,6,22,0.023809523809523808
352,1000,6,12,0.012987012987012988
353,1000,6,15,0.016233766233766232
354,1000,6,2,0.0021645021645021645
355,1000,6,9,0.00974025974025974
356,1000,6,5,0.005411255411255411
357,1000,6,5,0.005411255411255411
358,1000,6,5,0.005411255411255411
359,1000,6,15,0.016251354279523293
360,1000,6,13,0.014084507042253521
361,1000,6,6,0.0065005417118093175
