,n,k,n_changes_eadam,n_matches
0,6000,7,1014,5645
1,6000,7,1124,5651
2,6000,7,1112,5632
3,6000,7,1250,5645
4,6000,7,1090,5652
5,6000,7,1178,5674
6,6000,7,1106,5632
7,6000,7,1352,5660
8,6000,7,1014,5635
9,6000,7,1004,5643
10,6000,7,1138,5639
11,6000,7,1246,5661
12,6000,7,1270,5647
13,6000,7,1434,5635
14,6000,7,1206,5644
15,6000,7,1136,5637
16,6000,7,842,5666
17,6000,7,1290,5655
18,6000,7,1150,5652
19,6000,7,1246,5631
20,6000,7,994,5643
21,6000,7,1244,5642
22,6000,7,1186,5636
23,6000,7,1284,5647
24,6000,7,908,5633
25,6000,7,1094,5649
26,6000,7,1056,5637
27,6000,7,1166,5646
28,6000,7,994,5648
29,6000,7,1194,5656
30,6000,7,1168,5638
31,6000,7,1268,5644
32,6000,7,1132,5642
33,6000,7,1068,5635
34,6000,7,1088,5665
35,6000,7,1198,5637
36,6000,7,1298,5653
37,6000,7,1226,5652
38,6000,7,1196,5643
39,6000,7,968,5678
40,6000,7,940,5643
41,6000,7,1142,5633
42,6000,7,1344,5648
43,6000,7,1062,5644
44,6000,7,1046,5664
45,6000,7,1134,5653
46,6000,7,1330,5647
47,6000,7,1174,5624
48,6000,7,1264,5634
49,6000,7,1252,5648
50,6000,7,1244,5635
51,6000,7,1016,5673
52,6000,7,1046,5642
53,6000,7,1058,5640
54,6000,7,1130,5656
55,6000,7,1250,5667
56,6000,7,1126,5632
57,6000,7,856,5656
58,6000,7,950,5661
59,6000,7,1070,5645
60,6000,7,1138,5650
61,6000,7,1234,5646
62,6000,7,1060,5624
63,6000,7,1448,5628
64,6000,7,1162,5638
65,6000,7,1234,5643
66,6000,7,1080,5648
67,6000,7,1296,5670
68,6000,7,1182,5658
69,6000,7,1066,5665
70,6000,7,1208,5631
71,6000,7,1046,5654
72,6000,7,1036,5651
73,6000,7,1178,5641
74,6000,7,1112,5642
75,6000,7,1152,5622
76,6000,7,898,5636
77,6000,7,1230,5643
78,6000,7,968,5636
79,6000,7,1066,5629
80,6000,7,1288,5640
81,6000,7,854,5625
82,6000,7,1046,5624
83,6000,7,998,5635
84,6000,7,1330,5624
85,6000,7,1106,5625
86,6000,7,1144,5630
87,6000,7,1080,5640
88,6000,7,1126,5653
89,6000,7,1114,5619
90,6000,7,1140,5638
91,6000,7,808,5650
92,6000,7,902,5636
93,6000,7,1116,5643
94,6000,7,1138,5637
95,6000,7,1230,5629
96,6000,7,1410,5638
97,6000,7,1162,5648
98,6000,7,1268,5655
99,6000,7,1274,5665
