,n,k,n_changes,n_matches
0,7000,7,1150,6566
1,7000,7,1163,6599
2,7000,7,1154,6558
3,7000,7,1076,6579
4,7000,7,1110,6574
5,7000,7,1096,6604
6,7000,7,1137,6589
7,7000,7,1283,6602
8,7000,7,1156,6593
9,7000,7,1086,6605
10,7000,7,1001,6580
11,7000,7,1214,6589
12,7000,7,1129,6593
13,7000,7,1107,6577
14,7000,7,1085,6560
15,7000,7,1078,6599
16,7000,7,1068,6591
17,7000,7,995,6587
18,7000,7,1052,6590
19,7000,7,1018,6583
20,7000,7,1125,6579
21,7000,7,1116,6586
22,7000,7,1100,6619
23,7000,7,904,6586
24,7000,7,913,6624
25,7000,7,977,6608
26,7000,7,996,6588
27,7000,7,1021,6603
28,7000,7,1121,6600
29,7000,7,1079,6579
30,7000,7,1098,6575
31,7000,7,986,6584
32,7000,7,956,6600
33,7000,7,1160,6583
34,7000,7,1020,6598
35,7000,7,1167,6595
36,7000,7,1127,6598
37,7000,7,1150,6569
38,7000,7,1150,6597
39,7000,7,1056,6591
40,7000,7,1212,6605
41,7000,7,1179,6583
42,7000,7,917,6610
43,7000,7,1036,6575
44,7000,7,1249,6601
45,7000,7,1011,6585
46,7000,7,1006,6562
47,7000,7,1104,6576
48,7000,7,948,6592
49,7000,7,1049,6576
50,7000,7,1350,6600
51,7000,7,1083,6572
52,7000,7,1141,6588
53,7000,7,1036,6600
54,7000,7,1213,6596
55,7000,7,1136,6585
56,7000,7,1071,6603
57,7000,7,1049,6595
58,7000,7,1126,6589
59,7000,7,974,6562
60,7000,7,1102,6607
61,7000,7,1127,6598
62,7000,7,966,6581
63,7000,7,984,6580
64,7000,7,1098,6589
65,7000,7,1181,6591
66,7000,7,986,6602
67,7000,7,1140,6586
68,7000,7,1087,6567
69,7000,7,1113,6572
70,7000,7,1202,6576
71,7000,7,1066,6603
72,7000,7,1052,6583
73,7000,7,1066,6597
74,7000,7,1076,6583
75,7000,7,959,6581
76,7000,7,1047,6614
77,7000,7,1208,6584
78,7000,7,1038,6595
79,7000,7,1102,6593
80,7000,7,1061,6589
81,7000,7,979,6586
82,7000,7,1140,6596
83,7000,7,1029,6591
84,7000,7,972,6600
85,7000,7,1051,6589
86,7000,7,1187,6597
87,7000,7,1075,6590
88,7000,7,1059,6591
89,7000,7,964,6583
90,7000,7,1105,6590
91,7000,7,1067,6585
92,7000,7,1071,6590
93,7000,7,1151,6580
94,7000,7,1137,6596
95,7000,7,1080,6586
96,7000,7,1071,6607
97,7000,7,1150,6568
98,7000,7,1266,6602
99,7000,7,1037,6589
