,n,k,n_changes,n_matches
0,2000,8,378,1908
1,2000,8,391,1893
2,2000,8,457,1902
3,2000,8,433,1899
4,2000,8,487,1907
5,2000,8,460,1900
6,2000,8,428,1909
7,2000,8,453,1899
8,2000,8,462,1906
9,2000,8,428,1909
10,2000,8,481,1901
11,2000,8,438,1909
12,2000,8,366,1892
13,2000,8,420,1911
14,2000,8,418,1898
15,2000,8,420,1900
16,2000,8,346,1904
17,2000,8,458,1912
18,2000,8,383,1896
19,2000,8,416,1905
20,2000,8,475,1909
21,2000,8,450,1903
22,2000,8,379,1894
23,2000,8,431,1910
24,2000,8,449,1898
25,2000,8,386,1914
26,2000,8,537,1909
27,2000,8,437,1897
28,2000,8,404,1890
29,2000,8,452,1911
30,2000,8,471,1906
31,2000,8,531,1906
32,2000,8,405,1895
33,2000,8,468,1900
34,2000,8,489,1900
35,2000,8,380,1899
36,2000,8,438,1904
37,2000,8,502,1906
38,2000,8,438,1900
39,2000,8,414,1897
40,2000,8,509,1901
41,2000,8,365,1899
42,2000,8,421,1899
43,2000,8,433,1891
44,2000,8,507,1902
45,2000,8,372,1900
46,2000,8,397,1904
47,2000,8,499,1901
48,2000,8,511,1894
49,2000,8,389,1897
50,2000,8,455,1900
51,2000,8,412,1909
52,2000,8,471,1897
53,2000,8,368,1901
54,2000,8,429,1914
55,2000,8,455,1896
56,2000,8,388,1909
57,2000,8,498,1902
58,2000,8,482,1911
59,2000,8,413,1898
60,2000,8,424,1902
61,2000,8,487,1900
62,2000,8,413,1900
63,2000,8,415,1896
64,2000,8,487,1902
65,2000,8,498,1912
66,2000,8,409,1898
67,2000,8,426,1904
68,2000,8,431,1911
69,2000,8,488,1905
70,2000,8,371,1905
71,2000,8,493,1905
72,2000,8,465,1908
73,2000,8,397,1912
74,2000,8,476,1899
75,2000,8,415,1901
76,2000,8,400,1900
77,2000,8,481,1900
78,2000,8,437,1898
79,2000,8,393,1904
80,2000,8,398,1904
81,2000,8,494,1900
82,2000,8,485,1901
83,2000,8,408,1906
84,2000,8,410,1896
85,2000,8,529,1902
86,2000,8,482,1908
87,2000,8,460,1912
88,2000,8,457,1902
89,2000,8,472,1899
90,2000,8,356,1905
91,2000,8,316,1902
92,2000,8,476,1888
93,2000,8,464,1904
94,2000,8,416,1898
95,2000,8,379,1907
96,2000,8,386,1914
97,2000,8,451,1898
98,2000,8,401,1896
99,2000,8,480,1899
