,n,k,n_changes,n_matches
0,10000,6,728,9290
1,10000,6,639,9279
2,10000,6,755,9273
3,10000,6,922,9274
4,10000,6,917,9284
5,10000,6,801,9259
6,10000,6,810,9289
7,10000,6,890,9273
8,10000,6,821,9255
9,10000,6,891,9272
10,10000,6,837,9257
11,10000,6,754,9294
12,10000,6,733,9296
13,10000,6,802,9293
14,10000,6,811,9269
15,10000,6,627,9246
16,10000,6,754,9235
17,10000,6,828,9251
18,10000,6,736,9282
19,10000,6,844,9282
20,10000,6,801,9286
21,10000,6,725,9245
22,10000,6,802,9267
23,10000,6,769,9287
24,10000,6,849,9288
25,10000,6,691,9303
26,10000,6,936,9273
27,10000,6,725,9289
28,10000,6,771,9253
29,10000,6,875,9262
30,10000,6,941,9264
31,10000,6,847,9259
32,10000,6,888,9293
33,10000,6,692,9296
34,10000,6,898,9279
35,10000,6,884,9265
36,10000,6,982,9247
37,10000,6,709,9245
38,10000,6,735,9280
39,10000,6,827,9283
40,10000,6,840,9261
41,10000,6,869,9296
42,10000,6,838,9254
43,10000,6,815,9278
44,10000,6,1112,9275
45,10000,6,624,9282
46,10000,6,871,9293
47,10000,6,755,9270
48,10000,6,1017,9302
49,10000,6,752,9270
50,10000,6,726,9269
51,10000,6,769,9277
52,10000,6,677,9292
53,10000,6,665,9272
54,10000,6,796,9258
55,10000,6,872,9245
56,10000,6,792,9261
57,10000,6,712,9296
58,10000,6,830,9263
59,10000,6,914,9232
60,10000,6,746,9239
61,10000,6,729,9285
62,10000,6,824,9274
63,10000,6,711,9259
64,10000,6,1007,9275
65,10000,6,822,9247
66,10000,6,798,9266
67,10000,6,783,9236
68,10000,6,702,9256
69,10000,6,779,9281
70,10000,6,823,9282
71,10000,6,776,9277
72,10000,6,609,9248
73,10000,6,710,9292
74,10000,6,1032,9277
75,10000,6,844,9278
76,10000,6,1043,9287
77,10000,6,880,9275
78,10000,6,743,9237
79,10000,6,785,9232
80,10000,6,671,9254
81,10000,6,763,9235
82,10000,6,628,9277
83,10000,6,723,9257
84,10000,6,901,9280
85,10000,6,860,9268
86,10000,6,930,9277
87,10000,6,860,9273
88,10000,6,897,9268
89,10000,6,656,9287
90,10000,6,895,9313
91,10000,6,848,9243
92,10000,6,844,9257
93,10000,6,767,9274
94,10000,6,596,9250
95,10000,6,684,9294
96,10000,6,743,9276
97,10000,6,760,9284
98,10000,6,813,9290
99,10000,6,748,9283
