,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,7000,8,837,0.12594041528739092
1,7000,8,40,0.006018657839301836
2,7000,8,22,0.0033102618116160097
3,7000,8,6,0.0009027986758952753
4,7000,8,3,0.00045139933794763765
5,7000,8,14,0.0021065302437556425
6,7000,8,172,0.02582970415978375
7,7000,8,428,0.06427391500225259
8,7000,8,72,0.010812434299444361
9,7000,8,106,0.015918306051959753
10,7000,8,83,0.012464333984081694
11,7000,8,85,0.012764679381288481
12,7000,8,9,0.0013515542874305451
13,7000,8,5,0.0007508634930169695
14,7000,8,33,0.004955699053911999
15,7000,8,7,0.0010512088902237572
16,7000,8,534,0.08001198681450404
17,7000,8,16,0.00239736290080911
18,7000,8,56,0.008390770152831885
19,7000,8,58,0.008690440515433023
20,7000,8,62,0.0092897812406353
21,7000,8,39,0.005843572070722206
22,7000,8,47,0.007042253521126761
23,7000,8,16,0.00239736290080911
24,7000,8,119,0.01790550707192296
25,7000,8,370,0.05567258501354198
26,7000,8,349,0.052512789647908516
27,7000,8,28,0.004213060487511285
28,7000,8,11,0.0016551309058080049
29,7000,8,21,0.0031597953656334636
30,7000,8,4,0.0006018657839301836
31,7000,8,22,0.0033102618116160097
32,7000,8,6,0.0009027986758952753
33,7000,8,21,0.0031597953656334636
34,7000,8,14,0.0021065302437556425
35,7000,8,6,0.0009027986758952753
36,7000,8,11,0.0016551309058080049
37,7000,8,601,0.09014549272536374
38,7000,8,256,0.0383980800959952
39,7000,8,89,0.013349332533373332
40,7000,8,4,0.000599970001499925
41,7000,8,3,0.00044997750112494374
42,7000,8,41,0.006154308015610927
43,7000,8,154,0.02311618132692885
44,7000,8,158,0.023716601621134793
45,7000,8,98,0.014710297208045632
46,7000,8,249,0.037376163314320025
47,7000,8,8,0.0012008405884118883
48,7000,8,65,0.009756829780846592
49,7000,8,27,0.004052836985890123
50,7000,8,5,0.0007505253677574302
51,7000,8,87,0.013059141398979285
52,7000,8,2,0.0003002101471029721
53,7000,8,2,0.0003002101471029721
54,7000,8,606,0.09093637454981993
55,7000,8,28,0.004201680672268907
56,7000,8,22,0.0033013205282112846
57,7000,8,14,0.0021008403361344537
58,7000,8,57,0.008553421368547419
59,7000,8,29,0.004351740696278511
60,7000,8,23,0.0034513805522208884
61,7000,8,18,0.0027010804321728693
62,7000,8,22,0.0033013205282112846
63,7000,8,6,0.000900360144057623
64,7000,8,624,0.09382047812359044
65,7000,8,9,0.0013531799729364006
66,7000,8,15,0.0022552999548940008
67,7000,8,145,0.021801232897308676
68,7000,8,11,0.001653886633588934
69,7000,8,10,0.0015035333032626672
70,7000,8,30,0.0045105999097880016
71,7000,8,3,0.0004510599909788002
72,7000,8,6,0.0009021199819576004
73,7000,8,42,0.006294020680353664
74,7000,8,297,0.044507717668215194
75,7000,8,12,0.0017982916229581896
76,7000,8,193,0.028922523602577552
77,7000,8,120,0.017982916229581897
78,7000,8,10,0.0014985763524651581
79,7000,8,33,0.004945301963135021
80,7000,8,21,0.003147010340176832
81,7000,8,24,0.0035965832459163793
82,7000,8,75,0.011239322643488685
83,7000,8,53,0.007942454668065337
84,7000,8,4,0.0005994305409860632
85,7000,8,8,0.0011988610819721264
86,7000,8,21,0.003147010340176832
87,7000,8,4,0.0005994305409860632
88,7000,8,5,0.0007492881762325791
89,7000,8,5,0.0007492881762325791
90,7000,8,10,0.0014985763524651581
91,7000,8,3,0.0004495729057395474
92,7000,8,346,0.052131987343679374
93,7000,8,341,0.05137863492541811
94,7000,8,13,0.0019587162874792827
95,7000,8,6,0.0009040229019135151
