,n,k,n_changes_eadam,n_matches
0,6000,6,652,5559
1,6000,6,530,5577
2,6000,6,730,5563
3,6000,6,586,5578
4,6000,6,692,5586
5,6000,6,746,5555
6,6000,6,672,5564
7,6000,6,778,5551
8,6000,6,770,5569
9,6000,6,720,5550
10,6000,6,418,5553
11,6000,6,524,5572
12,6000,6,746,5576
13,6000,6,600,5539
14,6000,6,518,5550
15,6000,6,512,5556
16,6000,6,530,5565
17,6000,6,648,5568
18,6000,6,500,5573
19,6000,6,560,5562
20,6000,6,396,5557
21,6000,6,658,5579
22,6000,6,506,5551
23,6000,6,656,5563
24,6000,6,626,5565
25,6000,6,866,5545
26,6000,6,788,5566
27,6000,6,750,5549
28,6000,6,698,5584
29,6000,6,668,5602
30,6000,6,640,5551
31,6000,6,602,5571
32,6000,6,436,5560
33,6000,6,568,5563
34,6000,6,298,5578
35,6000,6,516,5560
36,6000,6,490,5555
37,6000,6,700,5560
38,6000,6,568,5565
39,6000,6,792,5553
40,6000,6,692,5558
41,6000,6,656,5566
42,6000,6,630,5571
43,6000,6,476,5574
44,6000,6,590,5566
45,6000,6,482,5568
46,6000,6,584,5566
47,6000,6,610,5546
48,6000,6,496,5573
49,6000,6,620,5588
50,6000,6,680,5568
51,6000,6,550,5543
52,6000,6,724,5576
53,6000,6,656,5585
54,6000,6,656,5575
55,6000,6,574,5553
56,6000,6,708,5563
57,6000,6,806,5560
58,6000,6,528,5539
59,6000,6,676,5554
60,6000,6,728,5561
61,6000,6,526,5576
62,6000,6,672,5571
63,6000,6,538,5573
64,6000,6,694,5572
65,6000,6,634,5576
66,6000,6,672,5576
67,6000,6,528,5545
68,6000,6,648,5582
69,6000,6,538,5579
70,6000,6,480,5561
71,6000,6,810,5562
72,6000,6,532,5568
73,6000,6,558,5569
74,6000,6,608,5581
75,6000,6,620,5561
76,6000,6,522,5557
77,6000,6,550,5548
78,6000,6,512,5579
79,6000,6,614,5600
80,6000,6,644,5564
81,6000,6,516,5538
82,6000,6,598,5585
83,6000,6,490,5556
84,6000,6,572,5557
85,6000,6,636,5549
86,6000,6,582,5572
87,6000,6,602,5552
88,6000,6,602,5582
89,6000,6,764,5565
90,6000,6,566,5569
91,6000,6,538,5561
92,6000,6,578,5541
93,6000,6,782,5576
94,6000,6,460,5548
95,6000,6,712,5564
96,6000,6,726,5563
97,6000,6,534,5543
98,6000,6,528,5584
99,6000,6,640,5590
