,n,k,n_changes_eadam,n_matches
0,9000,3,4,7511
1,9000,3,4,7557
2,9000,3,0,7541
3,9000,3,0,7569
4,9000,3,0,7535
5,9000,3,0,7572
6,9000,3,0,7548
7,9000,3,0,7564
8,9000,3,4,7551
9,9000,3,16,7571
10,9000,3,0,7571
11,9000,3,0,7585
12,9000,3,0,7561
13,9000,3,0,7611
14,9000,3,0,7585
15,9000,3,0,7543
16,9000,3,0,7559
17,9000,3,12,7575
18,9000,3,0,7596
19,9000,3,0,7544
20,9000,3,0,7588
21,9000,3,0,7567
22,9000,3,6,7563
23,9000,3,10,7594
24,9000,3,0,7536
25,9000,3,4,7547
26,9000,3,0,7542
27,9000,3,0,7572
28,9000,3,4,7539
29,9000,3,6,7561
30,9000,3,0,7543
31,9000,3,0,7581
32,9000,3,0,7556
33,9000,3,4,7589
34,9000,3,0,7567
35,9000,3,0,7535
36,9000,3,0,7560
37,9000,3,0,7573
38,9000,3,4,7538
39,9000,3,0,7584
40,9000,3,0,7589
41,9000,3,4,7570
42,9000,3,0,7598
43,9000,3,0,7543
44,9000,3,0,7581
45,9000,3,0,7559
46,9000,3,0,7554
47,9000,3,14,7580
48,9000,3,0,7550
49,9000,3,0,7553
50,9000,3,0,7590
51,9000,3,0,7525
52,9000,3,4,7604
53,9000,3,0,7575
54,9000,3,0,7582
55,9000,3,0,7559
56,9000,3,0,7576
57,9000,3,0,7552
58,9000,3,6,7586
59,9000,3,0,7540
60,9000,3,6,7615
61,9000,3,0,7568
62,9000,3,0,7568
63,9000,3,0,7536
64,9000,3,0,7571
65,9000,3,0,7518
66,9000,3,0,7563
67,9000,3,0,7594
68,9000,3,6,7575
69,9000,3,0,7525
70,9000,3,0,7564
71,9000,3,0,7538
72,9000,3,0,7581
73,9000,3,0,7554
74,9000,3,0,7560
75,9000,3,0,7518
76,9000,3,0,7578
77,9000,3,0,7569
78,9000,3,0,7580
79,9000,3,8,7546
80,9000,3,0,7596
81,9000,3,0,7535
82,9000,3,4,7564
83,9000,3,0,7594
84,9000,3,0,7555
85,9000,3,0,7579
86,9000,3,8,7591
87,9000,3,0,7584
88,9000,3,0,7571
89,9000,3,0,7598
90,9000,3,0,7537
91,9000,3,0,7553
92,9000,3,8,7553
93,9000,3,0,7528
94,9000,3,4,7555
95,9000,3,0,7544
96,9000,3,0,7574
97,9000,3,0,7553
98,9000,3,0,7552
99,9000,3,0,7567
