,n,k,n_changes_eadam,n_matches
0,8000,8,2228,7588
1,8000,8,2400,7616
2,8000,8,2170,7616
3,8000,8,2250,7606
4,8000,8,2148,7604
5,8000,8,2248,7622
6,8000,8,2042,7632
7,8000,8,2230,7610
8,8000,8,2176,7615
9,8000,8,2382,7611
10,8000,8,2186,7588
11,8000,8,2078,7601
12,8000,8,2554,7613
13,8000,8,2152,7629
14,8000,8,2132,7589
15,8000,8,1936,7597
16,8000,8,2218,7607
17,8000,8,2310,7620
18,8000,8,2200,7607
19,8000,8,2224,7605
20,8000,8,2320,7602
21,8000,8,2106,7593
22,8000,8,2128,7624
23,8000,8,1822,7583
24,8000,8,2114,7644
25,8000,8,1992,7608
26,8000,8,2176,7618
27,8000,8,2256,7608
28,8000,8,2168,7613
29,8000,8,2090,7605
30,8000,8,1944,7628
31,8000,8,2180,7615
32,8000,8,2286,7622
33,8000,8,2426,7609
34,8000,8,2024,7614
35,8000,8,1920,7607
36,8000,8,1986,7586
37,8000,8,2232,7610
38,8000,8,2088,7587
39,8000,8,2276,7626
40,8000,8,2292,7617
41,8000,8,2246,7580
42,8000,8,2134,7598
43,8000,8,2150,7621
44,8000,8,2122,7612
45,8000,8,2004,7614
46,8000,8,2064,7643
47,8000,8,2276,7615
48,8000,8,2074,7607
49,8000,8,2282,7591
50,8000,8,2144,7607
51,8000,8,2182,7610
52,8000,8,2088,7603
53,8000,8,2104,7612
54,8000,8,2410,7603
55,8000,8,2340,7635
56,8000,8,2368,7623
57,8000,8,1766,7589
58,8000,8,2192,7610
59,8000,8,2406,7602
60,8000,8,1954,7606
61,8000,8,1924,7613
62,8000,8,2274,7597
63,8000,8,2250,7610
64,8000,8,2192,7622
65,8000,8,2212,7605
66,8000,8,2120,7606
67,8000,8,1914,7612
68,8000,8,2282,7619
69,8000,8,2090,7614
70,8000,8,2178,7613
71,8000,8,2344,7610
72,8000,8,1912,7602
73,8000,8,2056,7603
74,8000,8,2176,7604
75,8000,8,2114,7609
76,8000,8,1992,7616
77,8000,8,2412,7620
78,8000,8,2014,7612
79,8000,8,2362,7616
80,8000,8,2270,7616
81,8000,8,2492,7616
82,8000,8,2052,7593
83,8000,8,2116,7608
84,8000,8,2144,7632
85,8000,8,2060,7595
86,8000,8,2112,7599
87,8000,8,2202,7596
88,8000,8,2190,7597
89,8000,8,2324,7610
90,8000,8,2358,7605
91,8000,8,2146,7595
92,8000,8,2086,7592
93,8000,8,1982,7631
94,8000,8,1866,7635
95,8000,8,2242,7614
96,8000,8,2116,7595
97,8000,8,2390,7604
98,8000,8,2098,7607
99,8000,8,2222,7616
