,n,k,n_changes,n_matches
0,10000,5,189,9059
1,10000,5,166,9066
2,10000,5,107,9092
3,10000,5,166,9107
4,10000,5,115,9103
5,10000,5,171,9057
6,10000,5,115,9081
7,10000,5,74,9094
8,10000,5,187,9070
9,10000,5,238,9095
10,10000,5,219,9046
11,10000,5,79,9099
12,10000,5,316,9102
13,10000,5,227,9066
14,10000,5,131,9094
15,10000,5,175,9075
16,10000,5,201,9056
17,10000,5,81,9085
18,10000,5,83,9065
19,10000,5,104,9071
20,10000,5,288,9102
21,10000,5,322,9095
22,10000,5,144,9106
23,10000,5,231,9046
24,10000,5,193,9095
25,10000,5,248,9120
26,10000,5,163,9077
27,10000,5,129,9093
28,10000,5,264,9114
29,10000,5,174,9066
30,10000,5,146,9070
31,10000,5,130,9059
32,10000,5,150,9053
33,10000,5,237,9100
34,10000,5,106,9090
35,10000,5,101,9084
36,10000,5,139,9101
37,10000,5,275,9099
38,10000,5,172,9094
39,10000,5,320,9079
40,10000,5,233,9092
41,10000,5,171,9082
42,10000,5,166,9082
43,10000,5,179,9049
44,10000,5,148,9065
45,10000,5,62,9081
46,10000,5,256,9087
47,10000,5,87,9072
48,10000,5,258,9080
49,10000,5,72,9094
50,10000,5,328,9104
51,10000,5,213,9072
52,10000,5,180,9104
53,10000,5,204,9088
54,10000,5,99,9079
55,10000,5,227,9076
56,10000,5,183,9071
57,10000,5,80,9086
58,10000,5,199,9090
59,10000,5,119,9066
60,10000,5,98,9088
61,10000,5,125,9095
62,10000,5,233,9100
63,10000,5,229,9114
64,10000,5,174,9089
65,10000,5,220,9096
66,10000,5,242,9073
67,10000,5,64,9081
68,10000,5,164,9068
69,10000,5,200,9099
70,10000,5,84,9102
71,10000,5,231,9096
72,10000,5,198,9076
73,10000,5,144,9099
74,10000,5,107,9090
75,10000,5,177,9103
76,10000,5,53,9072
77,10000,5,23,9110
78,10000,5,178,9091
79,10000,5,175,9051
80,10000,5,131,9069
81,10000,5,170,9048
82,10000,5,304,9096
83,10000,5,300,9100
84,10000,5,159,9042
85,10000,5,147,9091
86,10000,5,246,9106
87,10000,5,100,9096
88,10000,5,94,9099
89,10000,5,145,9107
90,10000,5,97,9082
91,10000,5,248,9106
92,10000,5,137,9105
93,10000,5,107,9080
94,10000,5,110,9082
95,10000,5,107,9098
96,10000,5,207,9074
97,10000,5,179,9060
98,10000,5,113,9105
99,10000,5,81,9074
