,n,k,n_changes_eadam,n_matches
0,9000,4,0,7950
1,9000,4,48,7927
2,9000,4,0,7936
3,9000,4,18,7898
4,9000,4,24,7926
5,9000,4,46,7919
6,9000,4,0,7912
7,9000,4,0,7909
8,9000,4,10,7920
9,9000,4,18,7921
10,9000,4,44,7929
11,9000,4,6,7952
12,9000,4,12,7929
13,9000,4,0,7899
14,9000,4,28,7916
15,9000,4,0,7941
16,9000,4,0,7963
17,9000,4,6,7923
18,9000,4,0,7971
19,9000,4,20,7916
20,9000,4,0,7948
21,9000,4,10,7944
22,9000,4,0,7920
23,9000,4,20,7934
24,9000,4,0,7957
25,9000,4,0,7944
26,9000,4,16,7923
27,9000,4,6,7910
28,9000,4,22,7946
29,9000,4,54,7941
30,9000,4,4,7924
31,9000,4,4,7897
32,9000,4,28,7929
33,9000,4,0,7932
34,9000,4,4,7964
35,9000,4,6,7940
36,9000,4,6,7934
37,9000,4,16,7895
38,9000,4,0,7907
39,9000,4,38,7934
40,9000,4,0,7930
41,9000,4,4,7961
42,9000,4,0,7932
43,9000,4,6,7948
44,9000,4,42,7949
45,9000,4,6,7920
46,9000,4,14,7932
47,9000,4,10,7959
48,9000,4,0,7936
49,9000,4,0,7931
50,9000,4,4,7951
51,9000,4,0,7962
52,9000,4,0,7935
53,9000,4,10,7966
54,9000,4,4,7882
55,9000,4,12,7987
56,9000,4,0,7927
57,9000,4,0,7920
58,9000,4,0,7918
59,9000,4,16,7922
60,9000,4,6,7901
61,9000,4,30,7952
62,9000,4,0,7910
63,9000,4,0,7939
64,9000,4,0,7955
65,9000,4,0,7960
66,9000,4,20,7937
67,9000,4,30,7922
68,9000,4,14,7909
69,9000,4,0,7920
70,9000,4,0,7927
71,9000,4,16,7906
72,9000,4,34,7945
73,9000,4,32,7881
74,9000,4,20,7923
75,9000,4,0,7926
76,9000,4,32,7926
77,9000,4,12,7951
78,9000,4,0,7922
79,9000,4,4,7928
80,9000,4,0,7964
81,9000,4,24,7924
82,9000,4,4,7948
83,9000,4,28,7941
84,9000,4,6,7944
85,9000,4,0,7936
86,9000,4,0,7953
87,9000,4,0,7918
88,9000,4,8,7929
89,9000,4,0,7913
90,9000,4,38,7955
91,9000,4,0,7932
92,9000,4,12,7942
93,9000,4,6,7946
94,9000,4,66,7943
95,9000,4,4,7931
96,9000,4,32,7939
97,9000,4,0,7928
98,9000,4,24,7949
99,9000,4,8,7961
