,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,6000,6,34,0.0061162079510703364
1,6000,6,73,0.01313185824788631
2,6000,6,28,0.005036877136175571
3,6000,6,8,0.0014391077531930203
4,6000,6,38,0.006835761827666847
5,6000,6,2,0.0003597769382982551
6,6000,6,63,0.011332973556395036
7,6000,6,16,0.0028782155063860407
8,6000,6,7,0.0012592192840438928
9,6000,6,25,0.004497211728728188
10,6000,6,9,0.0016189962223421479
11,6000,6,8,0.0014391077531930203
12,6000,6,2,0.0003597769382982551
13,6000,6,6,0.0010793308148947653
14,6000,6,2,0.0003597769382982551
15,6000,6,2,0.0003597769382982551
16,6000,6,3,0.0005396654074473826
17,6000,6,84,0.01506186121570737
18,6000,6,19,0.0034068495606957147
19,6000,6,66,0.011834319526627219
20,6000,6,6,0.0010758472296933835
21,6000,6,18,0.0032275416890801506
22,6000,6,29,0.005199928276851354
23,6000,6,4,0.0007172314864622557
24,6000,6,7,0.0012551551013089475
25,6000,6,30,0.0053792361484669175
26,6000,6,2,0.00035861574323112785
27,6000,6,66,0.011864102103181737
28,6000,6,45,0.008089160524896638
29,6000,6,49,0.008808197015998562
30,6000,6,12,0.0021571094733057704
31,6000,6,31,0.0055725328060399065
32,6000,6,33,0.0059320510515908685
33,6000,6,74,0.013302175085385583
34,6000,6,51,0.009167715261549523
35,6000,6,4,0.0007190364911019234
36,6000,6,3,0.0005378271782000717
37,6000,6,14,0.002509860164933668
38,6000,6,72,0.012907852276801721
39,6000,6,2,0.00035855145213338117
40,6000,6,27,0.004840444603800645
41,6000,6,11,0.001972032986733596
42,6000,6,6,0.0010756543564001434
43,6000,6,12,0.002151308712800287
44,6000,6,32,0.005736823234134099
45,6000,6,61,0.010935819290068125
46,6000,6,6,0.0010756543564001434
47,6000,6,7,0.001254930082466834
48,6000,6,12,0.002151308712800287
49,6000,6,10,0.0017927572606669057
50,6000,6,18,0.0032269630692004303
51,6000,6,48,0.008592910848549946
52,6000,6,206,0.036877909058360185
53,6000,6,24,0.004296455424274973
54,6000,6,10,0.0017901897601145722
55,6000,6,9,0.001611170784103115
56,6000,6,24,0.004296455424274973
57,6000,6,8,0.0014321518080916578
58,6000,6,6,0.0010741138560687433
59,6000,6,5,0.0008950948800572861
60,6000,6,2,0.00035803795202291446
61,6000,6,4,0.0007160759040458289
62,6000,6,11,0.0019801980198019802
63,6000,6,59,0.01062106210621062
