,n,k,n_changes,n_matches
0,5000,7,814,4699
1,5000,7,752,4696
2,5000,7,691,4713
3,5000,7,750,4692
4,5000,7,800,4716
5,5000,7,649,4712
6,5000,7,744,4697
7,5000,7,799,4695
8,5000,7,818,4716
9,5000,7,712,4717
10,5000,7,791,4702
11,5000,7,576,4702
12,5000,7,821,4714
13,5000,7,726,4702
14,5000,7,676,4708
15,5000,7,901,4718
16,5000,7,876,4703
17,5000,7,841,4697
18,5000,7,796,4717
19,5000,7,771,4701
20,5000,7,685,4716
21,5000,7,727,4707
22,5000,7,681,4714
23,5000,7,819,4716
24,5000,7,782,4688
25,5000,7,771,4694
26,5000,7,856,4720
27,5000,7,796,4723
28,5000,7,719,4703
29,5000,7,769,4719
30,5000,7,745,4699
31,5000,7,768,4685
32,5000,7,894,4719
33,5000,7,753,4697
34,5000,7,681,4704
35,5000,7,725,4689
36,5000,7,726,4696
37,5000,7,660,4708
38,5000,7,756,4712
39,5000,7,715,4694
40,5000,7,845,4716
41,5000,7,831,4707
42,5000,7,759,4698
43,5000,7,888,4719
44,5000,7,722,4703
45,5000,7,735,4707
46,5000,7,795,4702
47,5000,7,750,4718
48,5000,7,820,4691
49,5000,7,738,4703
50,5000,7,805,4700
51,5000,7,750,4706
52,5000,7,626,4720
53,5000,7,867,4715
54,5000,7,679,4711
55,5000,7,714,4721
56,5000,7,670,4730
57,5000,7,714,4712
58,5000,7,695,4711
59,5000,7,788,4736
60,5000,7,725,4715
61,5000,7,705,4692
62,5000,7,627,4691
63,5000,7,677,4724
64,5000,7,700,4705
65,5000,7,896,4706
66,5000,7,768,4712
67,5000,7,758,4698
68,5000,7,696,4717
69,5000,7,791,4704
70,5000,7,877,4696
71,5000,7,643,4708
72,5000,7,670,4721
73,5000,7,715,4715
74,5000,7,881,4697
75,5000,7,731,4710
76,5000,7,860,4692
77,5000,7,893,4704
78,5000,7,844,4713
79,5000,7,687,4689
80,5000,7,900,4702
81,5000,7,697,4691
82,5000,7,830,4695
83,5000,7,800,4713
84,5000,7,877,4701
85,5000,7,568,4704
86,5000,7,750,4702
87,5000,7,802,4704
88,5000,7,837,4718
89,5000,7,868,4723
90,5000,7,746,4714
91,5000,7,762,4717
92,5000,7,829,4699
93,5000,7,698,4711
94,5000,7,700,4699
95,5000,7,882,4705
96,5000,7,849,4683
97,5000,7,764,4717
98,5000,7,754,4716
99,5000,7,932,4713
