,n,k,n_changes,n_matches
0,8000,8,1829,7588
1,8000,8,1907,7616
2,8000,8,1797,7616
3,8000,8,1794,7606
4,8000,8,1710,7604
5,8000,8,1826,7622
6,8000,8,1647,7632
7,8000,8,1847,7610
8,8000,8,1768,7615
9,8000,8,1891,7611
10,8000,8,1719,7588
11,8000,8,1705,7601
12,8000,8,1967,7613
13,8000,8,1690,7629
14,8000,8,1745,7589
15,8000,8,1646,7597
16,8000,8,1836,7607
17,8000,8,1846,7620
18,8000,8,1676,7607
19,8000,8,1690,7605
20,8000,8,1882,7602
21,8000,8,1773,7593
22,8000,8,1730,7624
23,8000,8,1584,7583
24,8000,8,1793,7644
25,8000,8,1606,7608
26,8000,8,1876,7618
27,8000,8,1803,7608
28,8000,8,1726,7613
29,8000,8,1645,7605
30,8000,8,1592,7628
31,8000,8,1720,7615
32,8000,8,1917,7622
33,8000,8,1878,7609
34,8000,8,1602,7614
35,8000,8,1716,7607
36,8000,8,1691,7586
37,8000,8,1770,7610
38,8000,8,1698,7587
39,8000,8,1895,7626
40,8000,8,1936,7617
41,8000,8,1750,7580
42,8000,8,1700,7598
43,8000,8,1668,7621
44,8000,8,1876,7612
45,8000,8,1649,7614
46,8000,8,1643,7643
47,8000,8,1837,7615
48,8000,8,1562,7607
49,8000,8,1896,7591
50,8000,8,1794,7607
51,8000,8,1755,7610
52,8000,8,1699,7603
53,8000,8,1816,7612
54,8000,8,1891,7603
55,8000,8,1791,7635
56,8000,8,1876,7623
57,8000,8,1443,7589
58,8000,8,1727,7610
59,8000,8,1901,7602
60,8000,8,1646,7606
61,8000,8,1585,7613
62,8000,8,1798,7597
63,8000,8,1772,7610
64,8000,8,1785,7622
65,8000,8,1763,7605
66,8000,8,1762,7606
67,8000,8,1609,7612
68,8000,8,1841,7619
69,8000,8,1676,7614
70,8000,8,1749,7613
71,8000,8,1857,7610
72,8000,8,1574,7602
73,8000,8,1619,7603
74,8000,8,1811,7604
75,8000,8,1716,7609
76,8000,8,1544,7616
77,8000,8,1840,7620
78,8000,8,1641,7612
79,8000,8,1899,7616
80,8000,8,1819,7616
81,8000,8,1885,7616
82,8000,8,1579,7593
83,8000,8,1793,7608
84,8000,8,1749,7632
85,8000,8,1587,7595
86,8000,8,1721,7599
87,8000,8,1672,7596
88,8000,8,1817,7597
89,8000,8,1865,7610
90,8000,8,1805,7605
91,8000,8,1775,7595
92,8000,8,1697,7592
93,8000,8,1536,7631
94,8000,8,1474,7635
95,8000,8,1817,7614
96,8000,8,1753,7595
97,8000,8,1980,7604
98,8000,8,1706,7607
99,8000,8,1780,7616
