,n,k,n_changes,n_matches
0,9000,6,741,8329
1,9000,6,724,8337
2,9000,6,798,8360
3,9000,6,713,8322
4,9000,6,627,8318
5,9000,6,891,8348
6,9000,6,768,8341
7,9000,6,535,8361
8,9000,6,715,8362
9,9000,6,825,8325
10,9000,6,625,8369
11,9000,6,604,8356
12,9000,6,682,8339
13,9000,6,636,8349
14,9000,6,675,8366
15,9000,6,773,8360
16,9000,6,766,8355
17,9000,6,659,8352
18,9000,6,727,8334
19,9000,6,880,8340
20,9000,6,685,8349
21,9000,6,688,8344
22,9000,6,905,8360
23,9000,6,773,8350
24,9000,6,761,8364
25,9000,6,621,8356
26,9000,6,656,8345
27,9000,6,597,8358
28,9000,6,782,8350
29,9000,6,744,8362
30,9000,6,545,8339
31,9000,6,896,8330
32,9000,6,642,8305
33,9000,6,635,8364
34,9000,6,598,8333
35,9000,6,688,8351
36,9000,6,834,8322
37,9000,6,868,8329
38,9000,6,858,8327
39,9000,6,824,8374
40,9000,6,868,8369
41,9000,6,553,8318
42,9000,6,836,8357
43,9000,6,621,8335
44,9000,6,704,8343
45,9000,6,672,8373
46,9000,6,587,8356
47,9000,6,622,8343
48,9000,6,634,8348
49,9000,6,817,8355
50,9000,6,743,8362
51,9000,6,657,8357
52,9000,6,846,8341
53,9000,6,657,8374
54,9000,6,504,8369
55,9000,6,819,8372
56,9000,6,680,8345
57,9000,6,765,8349
58,9000,6,617,8380
59,9000,6,862,8348
60,9000,6,638,8331
61,9000,6,598,8328
62,9000,6,643,8364
63,9000,6,766,8340
64,9000,6,603,8345
65,9000,6,837,8331
66,9000,6,777,8349
67,9000,6,723,8362
68,9000,6,696,8348
69,9000,6,621,8345
70,9000,6,884,8379
71,9000,6,627,8342
72,9000,6,662,8321
73,9000,6,709,8344
74,9000,6,673,8337
75,9000,6,666,8344
76,9000,6,801,8352
77,9000,6,822,8341
78,9000,6,796,8333
79,9000,6,800,8333
80,9000,6,838,8341
81,9000,6,710,8326
82,9000,6,809,8314
83,9000,6,872,8368
84,9000,6,713,8355
85,9000,6,670,8376
86,9000,6,761,8351
87,9000,6,777,8360
88,9000,6,738,8351
89,9000,6,613,8371
90,9000,6,788,8329
91,9000,6,726,8337
92,9000,6,637,8343
93,9000,6,634,8370
94,9000,6,613,8359
95,9000,6,820,8367
96,9000,6,691,8356
97,9000,6,754,8315
98,9000,6,901,8359
99,9000,6,600,8321
