,n,k,cycle_lengths,as_percent_of_matches
0,1000,5,26,0.029017857142857144
1,1000,5,12,0.013392857142857142
2,1000,5,7,0.0078125
3,1000,5,4,0.004464285714285714
4,1000,5,3,0.0033482142857142855
5,1000,5,4,0.004464285714285714
6,1000,5,9,0.009911894273127754
7,1000,5,11,0.012114537444933921
8,1000,5,5,0.005506607929515419
9,1000,5,5,0.005506607929515419
10,1000,5,8,0.008791208791208791
11,1000,5,2,0.002197802197802198
12,1000,5,2,0.0022026431718061676
13,1000,5,22,0.024229074889867842
14,1000,5,9,0.009911894273127754
15,1000,5,36,0.039647577092511016
16,1000,5,4,0.004405286343612335
17,1000,5,32,0.035595105672969966
18,1000,5,37,0.041156840934371525
19,1000,5,9,0.010011123470522803
20,1000,5,3,0.0033370411568409346
21,1000,5,7,0.007743362831858407
22,1000,5,10,0.011061946902654867
23,1000,5,3,0.00331858407079646
24,1000,5,40,0.044444444444444446
25,1000,5,14,0.015555555555555555
26,1000,5,5,0.005555555555555556
27,1000,5,3,0.0033149171270718232
28,1000,5,7,0.0077348066298342545
29,1000,5,5,0.005500550055005501
30,1000,5,21,0.0231023102310231
31,1000,5,4,0.0044004400440044
32,1000,5,9,0.009900990099009901
33,1000,5,6,0.00663716814159292
34,1000,5,7,0.007743362831858407
35,1000,5,6,0.00663716814159292
36,1000,5,2,0.0022123893805309734
37,1000,5,12,0.01327433628318584
38,1000,5,12,0.01327433628318584
39,1000,5,3,0.00331858407079646
40,1000,5,6,0.00663716814159292
41,1000,5,3,0.00331858407079646
42,1000,5,2,0.0022002200220022
43,1000,5,13,0.014364640883977901
44,1000,5,16,0.017679558011049725
45,1000,5,10,0.011049723756906077
46,1000,5,15,0.016574585635359115
47,1000,5,5,0.0055309734513274336
48,1000,5,25,0.02765486725663717
49,1000,5,8,0.008849557522123894
50,1000,5,2,0.0022123893805309734
51,1000,5,17,0.018619934282584884
52,1000,5,18,0.019715224534501644
53,1000,5,6,0.0065717415115005475
54,1000,5,5,0.00547645125958379
55,1000,5,9,0.009988901220865706
56,1000,5,24,0.026637069922308545
57,1000,5,2,0.0022197558268590455
58,1000,5,37,0.04057017543859649
59,1000,5,3,0.003289473684210526
60,1000,5,20,0.021929824561403508
61,1000,5,13,0.01425438596491228
62,1000,5,9,0.00989010989010989
63,1000,5,35,0.03858875413450937
64,1000,5,3,0.0033076074972436605
65,1000,5,3,0.0033076074972436605
66,1000,5,45,0.04955947136563876
67,1000,5,20,0.02188183807439825
68,1000,5,44,0.04814004376367615
69,1000,5,7,0.007658643326039387
70,1000,5,14,0.015317286652078774
71,1000,5,3,0.0032967032967032967
72,1000,5,5,0.005543237250554324
73,1000,5,15,0.016592920353982302
74,1000,5,44,0.048672566371681415
75,1000,5,2,0.0022123893805309734
76,1000,5,2,0.0022123893805309734
77,1000,5,8,0.00881057268722467
78,1000,5,16,0.01762114537444934
79,1000,5,16,0.01762114537444934
80,1000,5,2,0.0022026431718061676
81,1000,5,16,0.017718715393133997
82,1000,5,2,0.0022002200220022
83,1000,5,8,0.00881057268722467
84,1000,5,19,0.02092511013215859
85,1000,5,7,0.007709251101321586
86,1000,5,5,0.005506607929515419
87,1000,5,7,0.007709251101321586
