,n,k,cycle_lengths,as_percent_of_matches
0,3000,5,61,0.02254249815225425
1,3000,5,2,0.0007390983000739098
2,3000,5,4,0.0014781966001478197
3,3000,5,2,0.0007390983000739098
4,3000,5,3,0.0011086474501108647
5,3000,5,23,0.008403361344537815
6,3000,5,23,0.008403361344537815
7,3000,5,6,0.0021921812203142127
8,3000,5,14,0.005115089514066497
9,3000,5,7,0.0025575447570332483
10,3000,5,2,0.0007307270734380709
11,3000,5,2,0.0007307270734380709
12,3000,5,2,0.0007326007326007326
13,3000,5,8,0.0029304029304029304
14,3000,5,6,0.002197802197802198
15,3000,5,2,0.0007326007326007326
16,3000,5,2,0.0007352941176470588
17,3000,5,25,0.009191176470588236
18,3000,5,24,0.008823529411764706
19,3000,5,12,0.004411764705882353
20,3000,5,3,0.0011029411764705882
21,3000,5,110,0.04038179148311307
22,3000,5,10,0.003671071953010279
23,3000,5,12,0.004392386530014641
24,3000,5,18,0.006588579795021962
25,3000,5,13,0.004758418740849195
26,3000,5,3,0.0010980966325036604
27,3000,5,121,0.04420898794300329
28,3000,5,9,0.003288271830471319
29,3000,5,4,0.0014614541468761417
30,3000,5,13,0.0047497259773474606
31,3000,5,2,0.0007307270734380709
32,3000,5,22,0.008088235294117648
33,3000,5,9,0.0033088235294117647
34,3000,5,4,0.0014705882352941176
35,3000,5,7,0.002568807339449541
36,3000,5,62,0.022752293577981652
37,3000,5,3,0.0011009174311926607
38,3000,5,62,0.022735606894022736
39,3000,5,3,0.0011001100110011
40,3000,5,2,0.0007334066740007334
41,3000,5,2,0.0007334066740007334
42,3000,5,25,0.009194556822361161
43,3000,5,4,0.001471129091577786
44,3000,5,12,0.004413387274733358
45,3000,5,3,0.0011033468186833395
46,3000,5,35,0.01281112737920937
47,3000,5,3,0.0010980966325036604
48,3000,5,39,0.014207650273224045
49,3000,5,52,0.01894353369763206
50,3000,5,5,0.0018214936247723133
51,3000,5,11,0.004047093451066961
52,3000,5,53,0.01949963208241354
53,3000,5,3,0.0011037527593818985
54,3000,5,2,0.0007358351729212656
55,3000,5,14,0.0051698670605613
56,3000,5,9,0.0033234859675036928
57,3000,5,9,0.0033234859675036928
58,3000,5,12,0.004431314623338257
59,3000,5,3,0.0011078286558345643
60,3000,5,3,0.0011078286558345643
61,3000,5,44,0.016123122022718945
62,3000,5,2,0.0007328691828508611
63,3000,5,9,0.003297911322828875
64,3000,5,5,0.001832172957127153
65,3000,5,22,0.00804093567251462
66,3000,5,8,0.0029239766081871343
