,n,k,n_changes,n_matches
0,4000,3,0,3335
1,4000,3,0,3370
2,4000,3,7,3371
3,4000,3,3,3367
4,4000,3,0,3360
5,4000,3,0,3343
6,4000,3,0,3358
7,4000,3,0,3363
8,4000,3,0,3345
9,4000,3,0,3391
10,4000,3,0,3349
11,4000,3,0,3366
12,4000,3,0,3348
13,4000,3,2,3367
14,4000,3,0,3358
15,4000,3,0,3372
16,4000,3,0,3361
17,4000,3,0,3347
18,4000,3,0,3345
19,4000,3,3,3351
20,4000,3,2,3362
21,4000,3,0,3355
22,4000,3,0,3342
23,4000,3,8,3369
24,4000,3,0,3361
25,4000,3,0,3358
26,4000,3,0,3368
27,4000,3,0,3392
28,4000,3,0,3360
29,4000,3,0,3376
30,4000,3,0,3358
31,4000,3,0,3363
32,4000,3,13,3361
33,4000,3,2,3360
34,4000,3,0,3344
35,4000,3,0,3350
36,4000,3,0,3360
37,4000,3,0,3359
38,4000,3,0,3373
39,4000,3,0,3364
40,4000,3,0,3354
41,4000,3,0,3373
42,4000,3,0,3376
43,4000,3,0,3354
44,4000,3,0,3368
45,4000,3,0,3359
46,4000,3,0,3340
47,4000,3,0,3347
48,4000,3,0,3337
49,4000,3,0,3361
50,4000,3,0,3361
51,4000,3,0,3399
52,4000,3,0,3352
53,4000,3,0,3373
54,4000,3,0,3363
55,4000,3,6,3366
56,4000,3,0,3344
57,4000,3,6,3345
58,4000,3,4,3356
59,4000,3,0,3385
60,4000,3,0,3375
61,4000,3,6,3365
62,4000,3,0,3375
63,4000,3,0,3363
64,4000,3,3,3380
65,4000,3,0,3391
66,4000,3,2,3367
67,4000,3,0,3373
68,4000,3,2,3380
69,4000,3,0,3334
70,4000,3,0,3368
71,4000,3,2,3367
72,4000,3,0,3359
73,4000,3,0,3370
74,4000,3,0,3351
75,4000,3,0,3366
76,4000,3,0,3368
77,4000,3,0,3366
78,4000,3,0,3375
79,4000,3,3,3345
80,4000,3,2,3364
81,4000,3,8,3340
82,4000,3,0,3368
83,4000,3,0,3379
84,4000,3,0,3348
85,4000,3,0,3359
86,4000,3,0,3371
87,4000,3,0,3349
88,4000,3,0,3361
89,4000,3,0,3358
90,4000,3,0,3374
91,4000,3,0,3367
92,4000,3,0,3371
93,4000,3,0,3373
94,4000,3,3,3357
95,4000,3,0,3340
96,4000,3,0,3386
97,4000,3,0,3358
98,4000,3,0,3329
99,4000,3,0,3348
