,n,k,n_changes_eadam,n_matches
0,6000,3,0,5051
1,6000,3,0,5058
2,6000,3,0,4991
3,6000,3,0,5031
4,6000,3,0,5027
5,6000,3,0,5053
6,6000,3,0,5046
7,6000,3,0,5030
8,6000,3,0,5034
9,6000,3,0,5054
10,6000,3,0,5047
11,6000,3,0,5052
12,6000,3,0,5072
13,6000,3,0,5061
14,6000,3,0,5021
15,6000,3,4,5038
16,6000,3,0,5028
17,6000,3,0,5049
18,6000,3,0,5032
19,6000,3,0,5037
20,6000,3,0,5048
21,6000,3,6,5028
22,6000,3,10,5054
23,6000,3,0,5046
24,6000,3,0,5036
25,6000,3,0,5039
26,6000,3,0,5070
27,6000,3,0,5036
28,6000,3,0,5009
29,6000,3,4,5065
30,6000,3,0,5042
31,6000,3,0,5027
32,6000,3,0,5058
33,6000,3,14,5044
34,6000,3,0,5005
35,6000,3,0,4993
36,6000,3,0,5023
37,6000,3,0,5068
38,6000,3,0,5048
39,6000,3,0,5082
40,6000,3,0,5049
41,6000,3,0,5046
42,6000,3,0,5023
43,6000,3,0,5031
44,6000,3,0,5056
45,6000,3,4,5066
46,6000,3,0,5043
47,6000,3,4,5048
48,6000,3,0,5049
49,6000,3,0,5046
50,6000,3,0,5046
51,6000,3,0,5066
52,6000,3,0,5041
53,6000,3,4,5049
54,6000,3,0,5005
55,6000,3,0,5055
56,6000,3,0,5043
57,6000,3,0,5038
58,6000,3,4,5043
59,6000,3,0,5039
60,6000,3,8,5053
61,6000,3,10,5043
62,6000,3,0,5041
63,6000,3,0,5047
64,6000,3,0,5025
65,6000,3,0,5064
66,6000,3,0,5070
67,6000,3,0,5028
68,6000,3,0,5029
69,6000,3,0,5069
70,6000,3,0,5018
71,6000,3,0,5045
72,6000,3,0,5071
73,6000,3,4,5047
74,6000,3,0,5032
75,6000,3,0,5046
76,6000,3,0,5064
77,6000,3,0,5031
78,6000,3,0,5056
79,6000,3,4,5034
80,6000,3,0,5047
81,6000,3,0,5057
82,6000,3,0,5043
83,6000,3,4,5059
84,6000,3,16,5062
85,6000,3,0,5039
86,6000,3,0,5027
87,6000,3,0,5020
88,6000,3,0,5032
89,6000,3,0,5072
90,6000,3,12,5030
91,6000,3,0,5063
92,6000,3,4,5010
93,6000,3,0,5011
94,6000,3,0,5057
95,6000,3,0,5067
96,6000,3,0,5052
97,6000,3,0,5061
98,6000,3,4,5048
99,6000,3,4,5046
