,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,10000,8,897,0.0942821105738911
1,10000,8,130,0.013664073996216103
2,10000,8,43,0.0045196552449022495
3,10000,8,6,0.0006306495690561278
4,10000,8,207,0.02175741013243641
5,10000,8,11,0.001156190876602901
6,10000,8,10,0.0010510826150935463
7,10000,8,27,0.0028379230607525753
8,10000,8,23,0.0024174900147151566
9,10000,8,4,0.00042043304603741857
10,10000,8,6,0.0006306495690561278
11,10000,8,13,0.0013664073996216104
12,10000,8,4,0.00042043304603741857
13,10000,8,3,0.0003153247845280639
14,10000,8,1141,0.1200547138047138
15,10000,8,14,0.001473063973063973
16,10000,8,198,0.020833333333333332
17,10000,8,7,0.0007365319865319865
18,10000,8,16,0.0016835016835016834
19,10000,8,45,0.004734848484848485
20,10000,8,4,0.00042087542087542086
21,10000,8,6,0.0006313131313131314
22,10000,8,5,0.0005260942760942761
23,10000,8,4,0.00042087542087542086
24,10000,8,724,0.07605042016806722
25,10000,8,234,0.02457983193277311
26,10000,8,132,0.013865546218487394
27,10000,8,21,0.0022058823529411764
28,10000,8,127,0.013340336134453781
29,10000,8,12,0.0012605042016806723
30,10000,8,18,0.0018907563025210084
31,10000,8,41,0.0043067226890756306
32,10000,8,83,0.008718487394957983
33,10000,8,5,0.0005252100840336134
34,10000,8,12,0.0012605042016806723
35,10000,8,4,0.0004201680672268908
36,10000,8,144,0.015132408575031526
37,10000,8,111,0.011664564943253467
38,10000,8,881,0.09258091635140815
39,10000,8,103,0.010823875577973938
40,10000,8,80,0.008406893652795292
41,10000,8,18,0.0018915510718789407
42,10000,8,2,0.0002101723413198823
43,10000,8,17,0.0017864649012189996
44,10000,8,26,0.00273224043715847
45,10000,8,23,0.0024169819251786467
46,10000,8,9,0.0009457755359394704
47,10000,8,14,0.0014712063892391761
48,10000,8,15,0.0015762925598991173
49,10000,8,6,0.0006305170239596469
50,10000,8,1191,0.12510504201680672
51,10000,8,48,0.005042016806722689
52,10000,8,10,0.0010504201680672268
53,10000,8,26,0.0027310924369747898
54,10000,8,8,0.0008403361344537816
55,10000,8,3,0.0003151260504201681
56,10000,8,748,0.07858793864257196
57,10000,8,472,0.049590250052532044
58,10000,8,39,0.0040974994746795545
59,10000,8,5,0.0005253204454717378
60,10000,8,4,0.0004202563563773902
61,10000,8,6,0.0006303845345660853
62,10000,8,5,0.0005253204454717378
63,10000,8,10,0.0010506408909434755
64,10000,8,3,0.00031519226728304265
65,10000,8,5,0.0005253204454717378
66,10000,8,16,0.0016840332596568782
67,10000,8,529,0.055678349647405534
68,10000,8,97,0.010209451636669824
69,10000,8,577,0.06073044942637617
70,10000,8,5,0.0005262603936427745
71,10000,8,78,0.008209662140827282
72,10000,8,40,0.004210083149142196
73,10000,8,26,0.002736554046942427
74,10000,8,12,0.0012630249447426586
75,10000,8,3,0.00031575623618566466
76,10000,8,20,0.002105041574571098
77,10000,8,12,0.0012630249447426586
78,10000,8,15,0.0015787811809283233
79,10000,8,1319,0.13855042016806723
80,10000,8,39,0.004096638655462185
81,10000,8,50,0.005252100840336135
82,10000,8,16,0.0016806722689075631
83,10000,8,7,0.0007352941176470588
84,10000,8,28,0.0029411764705882353
85,10000,8,13,0.0013655462184873949
86,10000,8,9,0.0009453781512605042
87,10000,8,3,0.0003151260504201681
88,10000,8,170,0.01783279135634113
89,10000,8,1094,0.1147592573166894
90,10000,8,51,0.00534983740690234
91,10000,8,14,0.0014685828175810343
92,10000,8,81,0.008496800587433127
93,10000,8,4,0.0004195950907374384
94,10000,8,17,0.0017832791356341131
95,10000,8,3,0.00031469631805307877
96,10000,8,8,0.0008391901814748768
97,10000,8,2,0.0002097975453687192
98,10000,8,9,0.0009440889541592364
99,10000,8,610,0.06431207169214549
100,10000,8,164,0.017290458618871903
101,10000,8,39,0.004111755403268318
102,10000,8,26,0.0027411702688455455
103,10000,8,6,0.000632577754348972
104,10000,8,180,0.018977332630469163
105,10000,8,8,0.0008434370057986294
106,10000,8,13,0.0013705851344227727
107,10000,8,2,0.00021085925144965736
108,10000,8,6,0.000632577754348972
109,10000,8,2,0.00021085925144965736
110,10000,8,257,0.02697030118585371
111,10000,8,958,0.10053520831147025
112,10000,8,114,0.011963479903452619
113,10000,8,35,0.003672998215972295
114,10000,8,35,0.003672998215972295
115,10000,8,23,0.002413684541924651
116,10000,8,10,0.00104942806170637
117,10000,8,5,0.000524714030853185
118,10000,8,4,0.000419771224682548
119,10000,8,4,0.000419771224682548
120,10000,8,1298,0.13657407407407407
121,10000,8,9,0.000946969696969697
122,10000,8,32,0.003367003367003367
123,10000,8,20,0.0021043771043771043
124,10000,8,6,0.0006313131313131314
125,10000,8,19,0.001999158249158249
126,10000,8,741,0.07787703625853915
127,10000,8,8,0.0008407777193904361
128,10000,8,249,0.026169206516027325
129,10000,8,155,0.0162900683131897
130,10000,8,34,0.0035733053074093538
131,10000,8,29,0.003047819232790331
132,10000,8,30,0.0031529164477141357
133,10000,8,8,0.0008407777193904361
134,10000,8,4,0.00042038885969521806
135,10000,8,18,0.0018917498686284813
136,10000,8,5,0.0005254860746190226
137,10000,8,10,0.0010509721492380452
138,10000,8,261,0.027493942905298642
139,10000,8,729,0.0767934267354893
140,10000,8,81,0.008532602970609923
141,10000,8,29,0.0030548825450331823
142,10000,8,153,0.01611713894448541
143,10000,8,6,0.0006320446644896239
144,10000,8,7,0.0007373854419045612
145,10000,8,16,0.0016854524386389971
146,10000,8,22,0.002317497103128621
147,10000,8,16,0.0016854524386389971
148,10000,8,25,0.0026266022273586888
149,10000,8,1068,0.11220844715276318
150,10000,8,103,0.010821601176717799
151,10000,8,21,0.0022063458709812986
152,10000,8,21,0.0022063458709812986
153,10000,8,7,0.0007354486236604329
154,10000,8,38,0.003992435385585207
155,10000,8,23,0.0024164740491699937
156,10000,8,15,0.0015759613364152133
157,10000,8,10,0.0010506408909434755
158,10000,8,935,0.09814212238899969
159,10000,8,345,0.03621286868898919
160,10000,8,87,0.009131940799832056
161,10000,8,3,0.0003148945103390364
162,10000,8,28,0.0029390154298310064
163,10000,8,5,0.000524824183898394
164,10000,8,5,0.000524824183898394
165,10000,8,6,0.0006297890206780728
166,10000,8,430,0.04513487981526189
167,10000,8,798,0.08376193975018369
168,10000,8,58,0.006087960533221371
169,10000,8,75,0.007872362758475911
170,10000,8,8,0.0008397186942374305
171,10000,8,18,0.0018893670620342186
172,10000,8,9,0.0009446835310171093
173,10000,8,8,0.0008397186942374305
174,10000,8,3,0.0003148945103390364
