,n,k,n_changes_eadam,n_matches
0,6000,8,1732,5710
1,6000,8,1588,5697
2,6000,8,1630,5704
3,6000,8,1452,5698
4,6000,8,1840,5706
5,6000,8,1402,5725
6,6000,8,1490,5715
7,6000,8,1358,5711
8,6000,8,1636,5715
9,6000,8,1924,5704
10,6000,8,1660,5715
11,6000,8,1666,5704
12,6000,8,1850,5707
13,6000,8,1678,5695
14,6000,8,1628,5730
15,6000,8,1644,5697
16,6000,8,1632,5698
17,6000,8,1622,5707
18,6000,8,1604,5701
19,6000,8,1710,5717
20,6000,8,1682,5703
21,6000,8,1658,5708
22,6000,8,1548,5712
23,6000,8,1504,5710
24,6000,8,1664,5718
25,6000,8,1422,5721
26,6000,8,1908,5703
27,6000,8,1676,5708
28,6000,8,1708,5713
29,6000,8,1778,5689
30,6000,8,1344,5701
31,6000,8,1866,5700
32,6000,8,1634,5709
33,6000,8,1658,5721
34,6000,8,1812,5718
35,6000,8,1606,5718
36,6000,8,1592,5701
37,6000,8,1620,5719
38,6000,8,1542,5717
39,6000,8,1740,5718
40,6000,8,1600,5702
41,6000,8,1826,5722
42,6000,8,1732,5695
43,6000,8,1578,5705
44,6000,8,1626,5727
45,6000,8,1800,5693
46,6000,8,1844,5736
47,6000,8,1450,5695
48,6000,8,1342,5699
49,6000,8,1700,5713
50,6000,8,1556,5696
51,6000,8,1684,5707
52,6000,8,1642,5718
53,6000,8,1648,5711
54,6000,8,1714,5707
55,6000,8,1530,5712
56,6000,8,1646,5718
57,6000,8,1456,5713
58,6000,8,1700,5718
59,6000,8,1774,5726
60,6000,8,1716,5702
61,6000,8,1604,5709
62,6000,8,1718,5719
63,6000,8,1606,5705
64,6000,8,1592,5703
65,6000,8,1572,5696
66,6000,8,1450,5723
67,6000,8,1584,5689
68,6000,8,1632,5701
69,6000,8,1760,5701
70,6000,8,1664,5714
71,6000,8,1664,5713
72,6000,8,1662,5735
73,6000,8,1698,5714
74,6000,8,1398,5718
75,6000,8,1844,5698
76,6000,8,1580,5715
77,6000,8,1638,5711
78,6000,8,1764,5713
79,6000,8,1822,5730
80,6000,8,1612,5700
81,6000,8,1750,5710
82,6000,8,1676,5695
83,6000,8,1504,5707
84,6000,8,1820,5700
85,6000,8,1586,5704
86,6000,8,1496,5702
87,6000,8,1602,5697
88,6000,8,1416,5712
89,6000,8,1586,5687
90,6000,8,1824,5704
91,6000,8,1750,5701
92,6000,8,1722,5692
93,6000,8,1520,5694
94,6000,8,1724,5706
95,6000,8,1830,5687
96,6000,8,1328,5723
97,6000,8,1636,5706
98,6000,8,1700,5698
99,6000,8,1450,5701
