,n,k,n_changes_eadam,n_matches
0,5000,3,0,4192
1,5000,3,4,4213
2,5000,3,0,4225
3,5000,3,0,4212
4,5000,3,0,4193
5,5000,3,0,4199
6,5000,3,0,4222
7,5000,3,0,4196
8,5000,3,0,4211
9,5000,3,0,4224
10,5000,3,0,4203
11,5000,3,0,4201
12,5000,3,6,4204
13,5000,3,0,4205
14,5000,3,0,4217
15,5000,3,6,4167
16,5000,3,0,4211
17,5000,3,0,4200
18,5000,3,22,4217
19,5000,3,0,4184
20,5000,3,0,4198
21,5000,3,0,4186
22,5000,3,0,4211
23,5000,3,0,4201
24,5000,3,0,4196
25,5000,3,0,4216
26,5000,3,6,4231
27,5000,3,4,4220
28,5000,3,4,4198
29,5000,3,0,4218
30,5000,3,0,4221
31,5000,3,8,4188
32,5000,3,0,4196
33,5000,3,4,4198
34,5000,3,0,4205
35,5000,3,0,4212
36,5000,3,0,4179
37,5000,3,10,4178
38,5000,3,0,4203
39,5000,3,0,4224
40,5000,3,0,4202
41,5000,3,4,4197
42,5000,3,0,4181
43,5000,3,0,4226
44,5000,3,0,4195
45,5000,3,4,4202
46,5000,3,0,4248
47,5000,3,0,4197
48,5000,3,16,4212
49,5000,3,4,4187
50,5000,3,0,4206
51,5000,3,0,4217
52,5000,3,4,4217
53,5000,3,0,4186
54,5000,3,0,4228
55,5000,3,4,4201
56,5000,3,0,4222
57,5000,3,10,4213
58,5000,3,0,4229
59,5000,3,0,4195
60,5000,3,0,4207
61,5000,3,0,4212
62,5000,3,0,4215
63,5000,3,0,4229
64,5000,3,0,4222
65,5000,3,8,4190
66,5000,3,0,4196
67,5000,3,0,4206
68,5000,3,0,4177
69,5000,3,0,4229
70,5000,3,22,4209
71,5000,3,0,4197
72,5000,3,0,4212
73,5000,3,0,4194
74,5000,3,0,4209
75,5000,3,0,4188
76,5000,3,0,4199
77,5000,3,6,4177
78,5000,3,0,4217
79,5000,3,0,4209
80,5000,3,0,4218
81,5000,3,0,4183
82,5000,3,4,4188
83,5000,3,16,4212
84,5000,3,8,4213
85,5000,3,0,4182
86,5000,3,4,4194
87,5000,3,0,4234
88,5000,3,0,4181
89,5000,3,4,4204
90,5000,3,12,4229
91,5000,3,0,4214
92,5000,3,0,4233
93,5000,3,0,4207
94,5000,3,4,4201
95,5000,3,4,4218
96,5000,3,0,4207
97,5000,3,0,4191
98,5000,3,0,4205
99,5000,3,0,4200
