,n,k,cycle_lengths,as_percent_of_matches
0,9000,5,111,0.013576320939334637
1,9000,5,56,0.00684931506849315
2,9000,5,10,0.001223091976516634
3,9000,5,64,0.007816316560820713
4,9000,5,8,0.0009770395701025891
5,9000,5,6,0.0007327796775769418
6,9000,5,13,0.0015876893014167073
7,9000,5,16,0.0019540791402051783
8,9000,5,4,0.0004885197850512946
9,9000,5,92,0.01124556900134458
10,9000,5,125,0.015279305708348612
11,9000,5,29,0.003544798924336878
12,9000,5,8,0.0009778755653343113
13,9000,5,21,0.002566923359002567
14,9000,5,2,0.0002444688913335778
15,9000,5,16,0.0019540791402051783
16,9000,5,20,0.002442598925256473
17,9000,5,6,0.0007327796775769418
18,9000,5,12,0.0014687882496940024
19,9000,5,115,0.014075887392900856
20,9000,5,2,0.0002447980416156671
21,9000,5,27,0.0033047735618115053
22,9000,5,167,0.020415647921760392
23,9000,5,8,0.0009779951100244498
24,9000,5,2,0.00024449877750611245
25,9000,5,2,0.00024449877750611245
26,9000,5,58,0.007087865086154222
27,9000,5,116,0.014173998044965786
28,9000,5,15,0.0018328445747800588
29,9000,5,4,0.0004887585532746823
30,9000,5,71,0.008698848321489832
31,9000,5,73,0.008943886302376868
32,9000,5,12,0.001470227885322225
33,9000,5,3,0.00036755697133055625
34,9000,5,17,0.002079002079002079
35,9000,5,24,0.0029350617585911704
36,9000,5,8,0.0009783539195303901
37,9000,5,4,0.0004891769597651951
38,9000,5,14,0.0017177914110429449
39,9000,5,49,0.0060122699386503066
40,9000,5,58,0.007116564417177914
41,9000,5,23,0.002822085889570552
42,9000,5,3,0.0003680981595092025
43,9000,5,4,0.00049079754601227
44,9000,5,144,0.017603911980440097
45,9000,5,9,0.001100244498777506
46,9000,5,8,0.0009772782799902272
47,9000,5,72,0.008795504519912045
48,9000,5,31,0.0037869533349621305
49,9000,5,27,0.003298314194967017
50,9000,5,24,0.0029318348399706815
51,9000,5,3,0.0003664793549963352
52,9000,5,16,0.001955512099731117
53,9000,5,10,0.0012221950623319481
54,9000,5,24,0.0029332681495966755
55,9000,5,15,0.0018332925934979223
56,9000,5,66,0.008062545809919374
57,9000,5,12,0.0014659174199853407
58,9000,5,45,0.0055079559363525096
59,9000,5,35,0.004283965728274173
60,9000,5,135,0.016523867809057527
61,9000,5,23,0.0028151774785801715
62,9000,5,2,0.0002447980416156671
63,9000,5,3,0.0003671970624235006
64,9000,5,6,0.0007343941248470012
65,9000,5,62,0.0075868820362212435
