,n,k,n_changes_eadam,n_matches
0,1000,8,306,950
1,1000,8,358,953
2,1000,8,218,953
3,1000,8,242,955
4,1000,8,384,945
5,1000,8,390,948
6,1000,8,258,957
7,1000,8,300,945
8,1000,8,270,953
9,1000,8,322,950
10,1000,8,184,948
11,1000,8,252,947
12,1000,8,282,948
13,1000,8,280,949
14,1000,8,244,953
15,1000,8,198,949
16,1000,8,264,949
17,1000,8,320,951
18,1000,8,370,950
19,1000,8,232,946
20,1000,8,312,951
21,1000,8,306,949
22,1000,8,354,949
23,1000,8,372,959
24,1000,8,348,952
25,1000,8,316,949
26,1000,8,310,955
27,1000,8,248,945
28,1000,8,312,957
29,1000,8,306,953
30,1000,8,256,958
31,1000,8,344,951
32,1000,8,258,950
33,1000,8,238,953
34,1000,8,318,950
35,1000,8,282,951
36,1000,8,318,951
37,1000,8,284,944
38,1000,8,320,954
39,1000,8,272,956
40,1000,8,246,952
41,1000,8,224,943
42,1000,8,306,953
43,1000,8,372,960
44,1000,8,326,953
45,1000,8,366,955
46,1000,8,314,961
47,1000,8,254,949
48,1000,8,242,956
49,1000,8,356,953
50,1000,8,326,953
51,1000,8,350,948
52,1000,8,232,951
53,1000,8,260,955
54,1000,8,236,962
55,1000,8,290,953
56,1000,8,290,951
57,1000,8,324,949
58,1000,8,298,951
59,1000,8,284,956
60,1000,8,356,948
61,1000,8,252,949
62,1000,8,364,947
63,1000,8,284,960
64,1000,8,376,944
65,1000,8,292,954
66,1000,8,284,950
67,1000,8,342,944
68,1000,8,238,957
69,1000,8,278,954
70,1000,8,328,947
71,1000,8,244,945
72,1000,8,336,953
73,1000,8,362,950
74,1000,8,322,947
75,1000,8,314,947
76,1000,8,284,945
77,1000,8,330,953
78,1000,8,252,956
79,1000,8,142,950
80,1000,8,286,954
81,1000,8,408,947
82,1000,8,346,953
83,1000,8,220,957
84,1000,8,186,952
85,1000,8,338,956
86,1000,8,226,950
87,1000,8,290,954
88,1000,8,294,948
89,1000,8,300,958
90,1000,8,328,948
91,1000,8,308,950
92,1000,8,290,955
93,1000,8,184,953
94,1000,8,250,955
95,1000,8,316,960
96,1000,8,222,948
97,1000,8,250,953
98,1000,8,264,963
99,1000,8,348,954
