,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,2000,7,105,0.05582137161084529
1,2000,7,25,0.013290802764486975
2,2000,7,3,0.001594896331738437
3,2000,7,3,0.001594896331738437
4,2000,7,2,0.001063264221158958
5,2000,7,3,0.0015864621893178213
6,2000,7,9,0.004759386567953464
7,2000,7,16,0.008461131676361713
8,2000,7,75,0.03966155473294553
9,2000,7,12,0.006345848757271285
10,2000,7,31,0.01639344262295082
11,2000,7,2,0.0010576414595452142
12,2000,7,2,0.0010576414595452142
13,2000,7,2,0.0010576414595452142
14,2000,7,17,0.009037745879851143
15,2000,7,79,0.04199893673577884
16,2000,7,13,0.006911217437533227
17,2000,7,24,0.012759170653907496
18,2000,7,40,0.02126528442317916
19,2000,7,5,0.002658160552897395
20,2000,7,5,0.002658160552897395
21,2000,7,8,0.004253056884635832
22,2000,7,10,0.00531632110579479
23,2000,7,11,0.005847953216374269
24,2000,7,16,0.008506113769271665
25,2000,7,4,0.002126528442317916
26,2000,7,2,0.001063264221158958
27,2000,7,6,0.003189792663476874
28,2000,7,3,0.001594896331738437
29,2000,7,22,0.011739594450373533
30,2000,7,77,0.04108858057630736
31,2000,7,48,0.025613660618996798
32,2000,7,19,0.010138740661686232
33,2000,7,6,0.0032017075773745998
34,2000,7,9,0.0048025613660619
35,2000,7,109,0.057368421052631575
36,2000,7,21,0.011052631578947368
37,2000,7,24,0.01263157894736842
38,2000,7,8,0.004210526315789474
39,2000,7,12,0.00631578947368421
40,2000,7,15,0.007894736842105263
41,2000,7,5,0.002631578947368421
42,2000,7,129,0.06876332622601279
43,2000,7,73,0.03891257995735608
44,2000,7,17,0.00906183368869936
45,2000,7,104,0.05534858967535923
46,2000,7,56,0.029803086748270355
47,2000,7,4,0.0021287919105907396
48,2000,7,4,0.0021287919105907396
49,2000,7,5,0.0026609898882384245
50,2000,7,2,0.0010643959552953698
51,2000,7,5,0.0026609898882384245
52,2000,7,7,0.0037253858435337944
53,2000,7,5,0.0026609898882384245
54,2000,7,10,0.005336179295624333
55,2000,7,12,0.0064034151547491995
56,2000,7,20,0.010672358591248666
57,2000,7,24,0.012806830309498399
58,2000,7,85,0.04535752401280683
59,2000,7,4,0.0021344717182497333
60,2000,7,9,0.0048025613660619
61,2000,7,2,0.0010672358591248667
62,2000,7,87,0.0463258785942492
63,2000,7,34,0.01810436634717785
64,2000,7,7,0.003727369542066028
65,2000,7,6,0.003194888178913738
66,2000,7,18,0.009584664536741214
67,2000,7,5,0.0026624068157614484
68,2000,7,12,0.006389776357827476
69,2000,7,4,0.002129925452609159
70,2000,7,44,0.023404255319148935
71,2000,7,8,0.00425531914893617
72,2000,7,37,0.019680851063829788
