,n,k,n_changes,n_matches
0,7000,5,134,6366
1,7000,5,37,6350
2,7000,5,127,6365
3,7000,5,125,6349
4,7000,5,122,6354
5,7000,5,195,6341
6,7000,5,208,6360
7,7000,5,152,6377
8,7000,5,187,6347
9,7000,5,33,6356
10,7000,5,166,6357
11,7000,5,164,6338
12,7000,5,62,6361
13,7000,5,98,6354
14,7000,5,243,6342
15,7000,5,92,6336
16,7000,5,240,6340
17,7000,5,75,6376
18,7000,5,165,6359
19,7000,5,154,6339
20,7000,5,176,6363
21,7000,5,113,6347
22,7000,5,150,6368
23,7000,5,173,6369
24,7000,5,110,6384
25,7000,5,53,6368
26,7000,5,138,6371
27,7000,5,119,6364
28,7000,5,84,6362
29,7000,5,112,6350
30,7000,5,106,6340
31,7000,5,169,6372
32,7000,5,130,6366
33,7000,5,158,6373
34,7000,5,83,6368
35,7000,5,167,6357
36,7000,5,60,6360
37,7000,5,158,6377
38,7000,5,23,6377
39,7000,5,138,6376
40,7000,5,65,6357
41,7000,5,148,6365
42,7000,5,138,6364
43,7000,5,79,6372
44,7000,5,123,6350
45,7000,5,115,6353
46,7000,5,177,6361
47,7000,5,181,6341
48,7000,5,111,6339
49,7000,5,252,6375
50,7000,5,54,6343
51,7000,5,168,6359
52,7000,5,216,6335
53,7000,5,126,6354
54,7000,5,14,6372
55,7000,5,57,6357
56,7000,5,109,6357
57,7000,5,125,6362
58,7000,5,206,6393
59,7000,5,76,6351
60,7000,5,138,6342
61,7000,5,69,6375
62,7000,5,110,6377
63,7000,5,295,6368
64,7000,5,140,6386
65,7000,5,43,6344
66,7000,5,95,6375
67,7000,5,86,6341
68,7000,5,10,6359
69,7000,5,220,6373
70,7000,5,107,6359
71,7000,5,28,6346
72,7000,5,166,6372
73,7000,5,93,6381
74,7000,5,153,6348
75,7000,5,53,6370
76,7000,5,258,6359
77,7000,5,62,6362
78,7000,5,215,6343
79,7000,5,132,6395
80,7000,5,87,6377
81,7000,5,182,6383
82,7000,5,120,6353
83,7000,5,133,6365
84,7000,5,79,6356
85,7000,5,61,6355
86,7000,5,132,6343
87,7000,5,187,6358
88,7000,5,124,6354
89,7000,5,134,6368
90,7000,5,158,6372
91,7000,5,107,6374
92,7000,5,108,6383
93,7000,5,251,6372
94,7000,5,128,6369
95,7000,5,219,6362
96,7000,5,136,6383
97,7000,5,99,6358
98,7000,5,83,6356
99,7000,5,184,6385
