,n,k,n_changes,n_matches
0,7000,4,12,6185
1,7000,4,0,6181
2,7000,4,5,6159
3,7000,4,7,6169
4,7000,4,0,6204
5,7000,4,0,6185
6,7000,4,7,6165
7,7000,4,0,6160
8,7000,4,0,6169
9,7000,4,5,6173
10,7000,4,13,6181
11,7000,4,0,6136
12,7000,4,0,6169
13,7000,4,5,6172
14,7000,4,5,6151
15,7000,4,0,6173
16,7000,4,4,6169
17,7000,4,2,6126
18,7000,4,4,6194
19,7000,4,3,6157
20,7000,4,0,6162
21,7000,4,7,6187
22,7000,4,0,6171
23,7000,4,0,6159
24,7000,4,0,6190
25,7000,4,7,6171
26,7000,4,4,6213
27,7000,4,4,6202
28,7000,4,0,6191
29,7000,4,8,6173
30,7000,4,0,6185
31,7000,4,0,6131
32,7000,4,4,6141
33,7000,4,7,6196
34,7000,4,0,6156
35,7000,4,8,6181
36,7000,4,3,6182
37,7000,4,2,6192
38,7000,4,12,6158
39,7000,4,0,6162
40,7000,4,27,6163
41,7000,4,11,6155
42,7000,4,0,6163
43,7000,4,2,6165
44,7000,4,8,6172
45,7000,4,0,6178
46,7000,4,3,6199
47,7000,4,11,6158
48,7000,4,0,6164
49,7000,4,0,6162
50,7000,4,5,6170
51,7000,4,10,6134
52,7000,4,24,6195
53,7000,4,0,6222
54,7000,4,7,6167
55,7000,4,0,6163
56,7000,4,22,6161
57,7000,4,13,6166
58,7000,4,3,6182
59,7000,4,6,6177
60,7000,4,0,6211
61,7000,4,9,6178
62,7000,4,2,6188
63,7000,4,12,6176
64,7000,4,14,6191
65,7000,4,2,6183
66,7000,4,5,6189
67,7000,4,10,6182
68,7000,4,2,6174
69,7000,4,2,6165
70,7000,4,15,6181
71,7000,4,0,6171
72,7000,4,2,6171
73,7000,4,0,6191
74,7000,4,11,6133
75,7000,4,0,6170
76,7000,4,5,6172
77,7000,4,7,6158
78,7000,4,8,6151
79,7000,4,0,6161
80,7000,4,0,6157
81,7000,4,2,6184
82,7000,4,3,6169
83,7000,4,11,6146
84,7000,4,28,6172
85,7000,4,0,6158
86,7000,4,5,6210
87,7000,4,2,6132
88,7000,4,2,6173
89,7000,4,4,6171
90,7000,4,7,6189
91,7000,4,18,6189
92,7000,4,3,6165
93,7000,4,12,6176
94,7000,4,5,6176
95,7000,4,10,6126
96,7000,4,0,6175
97,7000,4,0,6144
98,7000,4,14,6170
99,7000,4,2,6199
