,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,7000,6,308,0.04725375882172445
1,7000,6,5,0.0007671064743786437
2,7000,6,2,0.0003068425897514575
3,7000,6,14,0.0021478981282602025
4,7000,6,13,0.0019944768333844736
5,7000,6,6,0.0009205277692543725
6,7000,6,5,0.0007671064743786437
7,7000,6,9,0.0013807916538815588
8,7000,6,2,0.0003068425897514575
9,7000,6,36,0.005536757920639803
10,7000,6,243,0.03737311596431867
11,7000,6,13,0.0019993848046754845
12,7000,6,6,0.0009227929867733005
13,7000,6,10,0.0015379883112888342
14,7000,6,62,0.009553158705701078
15,7000,6,23,0.0035439137134052386
16,7000,6,95,0.014637904468412942
17,7000,6,41,0.0063174114021571645
18,7000,6,6,0.0009244992295839754
19,7000,6,15,0.0023112480739599386
20,7000,6,31,0.004776579352850539
21,7000,6,14,0.0021571648690292757
22,7000,6,45,0.006933744221879815
23,7000,6,29,0.004468412942989214
24,7000,6,3,0.0004622496147919877
25,7000,6,3,0.0004622496147919877
26,7000,6,5,0.0007704160246533128
27,7000,6,252,0.038846924618467706
28,7000,6,59,0.009095113303530137
29,7000,6,18,0.0027747803298905503
30,7000,6,32,0.004932942808694312
31,7000,6,13,0.002004008016032064
32,7000,6,4,0.000616617851086789
33,7000,6,9,0.0013873901649452752
34,7000,6,2,0.0003083089255433945
35,7000,6,188,0.028923076923076923
36,7000,6,87,0.013384615384615385
37,7000,6,11,0.0016923076923076924
38,7000,6,9,0.0013846153846153845
39,7000,6,2,0.0003076923076923077
40,7000,6,58,0.008938203112960395
41,7000,6,73,0.01124980736631222
42,7000,6,24,0.0036985668053629217
43,7000,6,6,0.0009246417013407304
44,7000,6,6,0.0009246417013407304
45,7000,6,22,0.0033903529049160116
46,7000,6,6,0.0009246417013407304
47,7000,6,31,0.004777315456927107
48,7000,6,20,0.0030821390044691015
49,7000,6,17,0.0026198181537987362
50,7000,6,5,0.0007705347511172754
51,7000,6,2,0.0003082139004469102
52,7000,6,10,0.0015410695022345508
53,7000,6,45,0.006918819188191882
54,7000,6,34,0.0052275522755227555
55,7000,6,22,0.0033825338253382535
56,7000,6,68,0.010455104551045511
57,7000,6,42,0.006457564575645757
58,7000,6,77,0.011838868388683886
59,7000,6,13,0.001998769987699877
60,7000,6,20,0.003075030750307503
61,7000,6,5,0.0007687576875768758
62,7000,6,12,0.0018450184501845018
63,7000,6,4,0.0006150061500615006
64,7000,6,3,0.00046125461254612545
65,7000,6,60,0.009247842170160296
66,7000,6,130,0.020036991368680642
67,7000,6,83,0.012792848335388409
68,7000,6,17,0.0026202219482120838
69,7000,6,15,0.002311960542540074
70,7000,6,36,0.005548705302096177
71,7000,6,36,0.005548705302096177
72,7000,6,9,0.0013871763255240443
73,7000,6,26,0.004007398273736128
74,7000,6,5,0.0007706535141800247
75,7000,6,5,0.0007706535141800247
76,7000,6,3,0.0004623921085080148
77,7000,6,18,0.002769230769230769
78,7000,6,219,0.033692307692307695
79,7000,6,20,0.003076923076923077
80,7000,6,9,0.0013846153846153845
81,7000,6,2,0.0003076923076923077
82,7000,6,8,0.0012307692307692308
83,7000,6,42,0.006461538461538461
84,7000,6,14,0.0021538461538461538
85,7000,6,11,0.0016923076923076924
86,7000,6,4,0.0006153846153846154
87,7000,6,3,0.00046153846153846153
88,7000,6,27,0.0041564039408867
89,7000,6,29,0.004464285714285714
90,7000,6,101,0.015548029556650246
91,7000,6,33,0.005080049261083744
92,7000,6,55,0.008466748768472906
93,7000,6,3,0.00046182266009852215
94,7000,6,53,0.008158866995073892
95,7000,6,8,0.0012315270935960591
96,7000,6,11,0.0016933497536945814
97,7000,6,3,0.00046182266009852215
98,7000,6,2,0.0003078817733990148
99,7000,6,2,0.0003078817733990148
100,7000,6,56,0.008627330149437683
101,7000,6,128,0.019719611770143277
102,7000,6,6,0.0009243568017254661
103,7000,6,12,0.0018487136034509321
104,7000,6,17,0.002619010938222154
105,7000,6,19,0.0029271298721306425
106,7000,6,6,0.0009243568017254661
107,7000,6,60,0.009229349330872173
108,7000,6,26,0.003999384710044608
109,7000,6,188,0.028918627903399476
110,7000,6,11,0.001692047377326565
111,7000,6,5,0.0007691124442393477
112,7000,6,169,0.026076222805122666
113,7000,6,49,0.007560561641721956
114,7000,6,12,0.001851566116340071
115,7000,6,20,0.0030859435272334516
116,7000,6,40,0.006171887054466903
117,7000,6,9,0.0013886745872550533
118,7000,6,2,0.00030859435272334514
119,7000,6,3,0.00046289152908501776
120,7000,6,31,0.004790604234276001
121,7000,6,67,0.010353886570854582
122,7000,6,20,0.003090712409210323
123,7000,6,13,0.00200896306598671
124,7000,6,136,0.021016844382630195
125,7000,6,7,0.001081749343223613
126,7000,6,12,0.0018544274455261937
127,7000,6,18,0.0027816411682892906
128,7000,6,3,0.0004636068613815484
129,7000,6,12,0.0018544274455261937
130,7000,6,13,0.00200896306598671
131,7000,6,2,0.0003090712409210323
132,7000,6,8,0.0012362849636841293
133,7000,6,9,0.0013908205841446453
134,7000,6,2,0.0003090712409210323
135,7000,6,143,0.022081531809759112
136,7000,6,120,0.01852995676343422
