,n,k,n_changes,n_matches
0,1000,6,29,929
1,1000,6,16,940
2,1000,6,25,925
3,1000,6,86,925
4,1000,6,89,920
5,1000,6,39,931
6,1000,6,70,923
7,1000,6,133,927
8,1000,6,172,927
9,1000,6,120,928
10,1000,6,103,928
11,1000,6,14,927
12,1000,6,113,931
13,1000,6,111,929
14,1000,6,108,928
15,1000,6,64,926
16,1000,6,129,930
17,1000,6,59,914
18,1000,6,105,922
19,1000,6,121,926
20,1000,6,115,920
21,1000,6,92,929
22,1000,6,126,923
23,1000,6,124,934
24,1000,6,88,928
25,1000,6,87,921
26,1000,6,55,923
27,1000,6,126,928
28,1000,6,115,934
29,1000,6,138,925
30,1000,6,94,928
31,1000,6,119,934
32,1000,6,94,915
33,1000,6,83,922
34,1000,6,49,925
35,1000,6,74,931
36,1000,6,105,930
37,1000,6,32,919
38,1000,6,75,923
39,1000,6,131,935
40,1000,6,109,928
41,1000,6,90,936
42,1000,6,111,923
43,1000,6,121,929
44,1000,6,118,934
45,1000,6,124,931
46,1000,6,110,930
47,1000,6,95,927
48,1000,6,30,927
49,1000,6,105,927
50,1000,6,105,924
51,1000,6,80,937
52,1000,6,74,936
53,1000,6,57,921
54,1000,6,24,925
55,1000,6,48,931
56,1000,6,148,926
57,1000,6,50,924
58,1000,6,54,929
59,1000,6,22,922
60,1000,6,108,924
61,1000,6,75,921
62,1000,6,116,934
63,1000,6,66,920
64,1000,6,118,927
65,1000,6,64,922
66,1000,6,48,929
67,1000,6,9,930
68,1000,6,114,932
69,1000,6,76,917
70,1000,6,90,928
71,1000,6,54,921
72,1000,6,78,924
73,1000,6,104,933
74,1000,6,78,928
75,1000,6,89,927
76,1000,6,60,926
77,1000,6,91,924
78,1000,6,55,923
79,1000,6,97,931
80,1000,6,16,928
81,1000,6,46,924
82,1000,6,45,929
83,1000,6,144,925
84,1000,6,92,921
85,1000,6,63,944
86,1000,6,98,933
87,1000,6,62,931
88,1000,6,90,931
89,1000,6,108,929
90,1000,6,129,934
91,1000,6,88,927
92,1000,6,58,926
93,1000,6,59,927
94,1000,6,112,926
95,1000,6,57,924
96,1000,6,83,929
97,1000,6,130,932
98,1000,6,100,921
99,1000,6,123,935
