,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,2000,8,170,0.08909853249475891
1,2000,8,21,0.0110062893081761
2,2000,8,12,0.006289308176100629
3,2000,8,7,0.003668763102725367
4,2000,8,23,0.012054507337526206
5,2000,8,3,0.0015723270440251573
6,2000,8,26,0.013626834381551363
7,2000,8,2,0.0010482180293501049
8,2000,8,169,0.08927628103539356
9,2000,8,6,0.003169572107765452
10,2000,8,13,0.006867406233491812
11,2000,8,19,0.010036978341257264
12,2000,8,5,0.002641310089804543
13,2000,8,17,0.008980454305335447
14,2000,8,4,0.0021130480718436345
15,2000,8,3,0.001584786053882726
16,2000,8,14,0.007395668251452721
17,2000,8,4,0.0021130480718436345
18,2000,8,10,0.005257623554153523
19,2000,8,146,0.07676130389064142
20,2000,8,67,0.035226077812828605
21,2000,8,2,0.0010515247108307045
22,2000,8,8,0.004206098843322818
23,2000,8,29,0.015247108307045216
24,2000,8,4,0.002103049421661409
25,2000,8,5,0.0026288117770767614
26,2000,8,218,0.114797261716693
27,2000,8,24,0.01263823064770932
28,2000,8,28,0.01474460242232754
29,2000,8,4,0.00210637177461822
30,2000,8,6,0.00315955766192733
31,2000,8,207,0.10854745673833247
32,2000,8,50,0.026219192448872573
33,2000,8,9,0.0047194546407970635
34,2000,8,24,0.012585212375458836
35,2000,8,11,0.0057682223387519665
36,2000,8,8,0.004195070791819612
37,2000,8,5,0.0026219192448872575
38,2000,8,2,0.001048767697954903
39,2000,8,4,0.002097535395909806
40,2000,8,3,0.0015731515469323545
41,2000,8,40,0.021052631578947368
42,2000,8,40,0.021052631578947368
43,2000,8,6,0.003157894736842105
44,2000,8,232,0.12210526315789473
45,2000,8,143,0.0749083289680461
46,2000,8,57,0.029858564693556838
47,2000,8,49,0.02566788894709272
48,2000,8,10,0.005238344683080147
49,2000,8,9,0.004714510214772132
50,2000,8,2,0.0010476689366160294
51,2000,8,5,0.0026191723415400735
52,2000,8,45,0.023696682464454975
53,2000,8,184,0.09689310163243813
54,2000,8,18,0.009478672985781991
55,2000,8,7,0.003686150605581885
56,2000,8,19,0.010005265929436546
57,2000,8,276,0.14480587618048268
58,2000,8,4,0.002098635886673662
59,2000,8,12,0.0062959076600209865
60,2000,8,5,0.0026232948583420775
61,2000,8,5,0.0026232948583420775
62,2000,8,3,0.0015739769150052466
63,2000,8,152,0.07962283918281823
64,2000,8,31,0.016238868517548456
65,2000,8,5,0.0026191723415400735
66,2000,8,55,0.028810895756940808
67,2000,8,12,0.006286013619696176
68,2000,8,2,0.0010476689366160294
69,2000,8,110,0.057864281956864806
70,2000,8,101,0.05312993161493951
71,2000,8,51,0.026827985270910047
72,2000,8,5,0.0026301946344029457
73,2000,8,8,0.004208311415044713
74,2000,8,7,0.003682272488164124
75,2000,8,10,0.0052603892688058915
76,2000,8,23,0.012048192771084338
77,2000,8,14,0.007333682556312206
78,2000,8,177,0.09271870089051859
79,2000,8,5,0.0026191723415400735
80,2000,8,29,0.015191199580932426
81,2000,8,19,0.00995285489785228
82,2000,8,8,0.0041906757464641176
83,2000,8,37,0.019556025369978858
84,2000,8,94,0.049682875264270614
85,2000,8,7,0.0036997885835095136
86,2000,8,22,0.011627906976744186
87,2000,8,24,0.012684989429175475
88,2000,8,6,0.003171247357293869
89,2000,8,5,0.002642706131078224
