,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,6000,5,6,0.001104158998895841
1,6000,5,47,0.008649245491350755
2,6000,5,9,0.0016562384983437614
3,6000,5,2,0.000368052999631947
4,6000,5,25,0.004574565416285453
5,6000,5,3,0.0005489478499542544
6,6000,5,7,0.0012808783165599268
7,6000,5,9,0.001646843549862763
8,6000,5,5,0.0009149130832570906
9,6000,5,5,0.0009149130832570906
10,6000,5,13,0.0023883887562006247
11,6000,5,23,0.004225610876354952
12,6000,5,6,0.001102333272092596
13,6000,5,42,0.007688083470620538
14,6000,5,19,0.003477942522423577
15,6000,5,14,0.002562694490206846
16,6000,5,4,0.0007321984257733846
17,6000,5,18,0.0032948929159802307
18,6000,5,10,0.0018304960644334614
19,6000,5,3,0.0005491488193300384
20,6000,5,31,0.005689117269223711
21,6000,5,14,0.002569278766746192
22,6000,5,4,0.0007340796476417691
23,6000,5,12,0.0022002200220022
24,6000,5,17,0.0031169783645031168
25,6000,5,3,0.00055005500550055
26,6000,5,3,0.00055005500550055
27,6000,5,7,0.0012834616795012834
28,6000,5,7,0.0012834616795012834
29,6000,5,3,0.00055005500550055
30,6000,5,4,0.0007334066740007334
31,6000,5,4,0.0007334066740007334
32,6000,5,6,0.0011001100110011
33,6000,5,26,0.004763649688530597
34,6000,5,2,0.00036643459142543056
35,6000,5,29,0.005313301575668743
36,6000,5,20,0.003664345914254306
37,6000,5,9,0.0016489556614144375
38,6000,5,2,0.00036643459142543056
39,6000,5,5,0.0009160864785635764
40,6000,5,41,0.0074995427108103165
41,6000,5,46,0.008414121090177428
42,6000,5,32,0.005853301627949515
43,6000,5,5,0.0009145783793671117
44,6000,5,5,0.0009199632014719411
45,6000,5,38,0.006991720331186752
46,6000,5,4,0.0007359705611775528
47,6000,5,12,0.0022079116835326588
48,6000,5,19,0.003495860165593376
49,6000,5,20,0.0036596523330283625
50,6000,5,24,0.004391582799634035
51,6000,5,26,0.004757548032936871
52,6000,5,11,0.0020128087831655993
53,6000,5,14,0.0025617566331198535
54,6000,5,16,0.00292772186642269
55,6000,5,4,0.0007319304666056725
56,6000,5,7,0.0012808783165599268
57,6000,5,2,0.00036596523330283625
58,6000,5,2,0.00036596523330283625
59,6000,5,14,0.002570694087403599
60,6000,5,16,0.0029379360998898272
61,6000,5,38,0.00697759823723834
62,6000,5,14,0.002578268876611418
63,6000,5,47,0.00865561694290976
64,6000,5,4,0.0007366482504604051
65,6000,5,16,0.0029465930018416206
66,6000,5,35,0.006437373551590951
67,6000,5,4,0.0007356998344675372
68,6000,5,12,0.002207099503402612
69,6000,5,17,0.0031267242964870333
70,6000,5,11,0.0020231745447857274
71,6000,5,45,0.008234217749313814
72,6000,5,9,0.001646843549862763
73,6000,5,21,0.0038426349496797803
74,6000,5,13,0.0023787740164684353
75,6000,5,15,0.0027447392497712718
76,6000,5,6,0.0010978956999085087
77,6000,5,4,0.0007319304666056725
78,6000,5,3,0.0005489478499542544
79,6000,5,68,0.012502298216583932
80,6000,5,37,0.006802721088435374
81,6000,5,9,0.001654715940430226
82,6000,5,7,0.001287001287001287
83,6000,5,8,0.0014708586137157566
84,6000,5,3,0.0005515719801434088
85,6000,5,21,0.003853211009174312
86,6000,5,29,0.005321100917431192
87,6000,5,6,0.0011009174311926607
88,6000,5,13,0.0023853211009174312
89,6000,5,27,0.004944149423182567
90,6000,5,7,0.0012818165171214063
91,6000,5,12,0.0021973997436366965
92,6000,5,8,0.0014649331624244644
93,6000,5,13,0.0023805163889397546
94,6000,5,11,0.0020142830983336385
95,6000,5,34,0.006230529595015576
96,6000,5,8,0.0014660069635330768
97,6000,5,3,0.0005497526113249038
98,6000,5,10,0.001832508704416346
99,6000,5,8,0.0014660069635330768
100,6000,5,4,0.0007330034817665384
101,6000,5,38,0.006957158549981692
102,6000,5,37,0.006774075430245332
103,6000,5,22,0.004027828634199927
104,6000,5,11,0.0020139143170999634
105,6000,5,24,0.004393994873672647
106,6000,5,20,0.003661662394727206
107,6000,5,18,0.0033136966126656848
108,6000,5,31,0.005706921944035346
109,6000,5,2,0.0003681885125184094
110,6000,5,11,0.002025036818851252
111,6000,5,9,0.0016568483063328424
112,6000,5,3,0.0005522827687776141
113,6000,5,2,0.0003681885125184094
114,6000,5,11,0.0020142830983336385
115,6000,5,21,0.003845449551364219
116,6000,5,2,0.0003662332906061161
117,6000,5,14,0.0025754231052244297
118,6000,5,4,0.0007358351729212656
119,6000,5,7,0.0012877115526122149
120,6000,5,9,0.0016556291390728477
