,n,k,n_changes_eadam,n_matches
0,7000,6,728,6518
1,7000,6,616,6502
2,7000,6,744,6490
3,7000,6,778,6487
4,7000,6,594,6500
5,7000,6,560,6489
6,7000,6,690,6504
7,7000,6,850,6488
8,7000,6,700,6500
9,7000,6,654,6496
10,7000,6,488,6491
11,7000,6,580,6501
12,7000,6,608,6481
13,7000,6,706,6471
14,7000,6,598,6476
15,7000,6,892,6500
16,7000,6,632,6506
17,7000,6,704,6482
18,7000,6,850,6517
19,7000,6,882,6502
20,7000,6,650,6472
21,7000,6,920,6505
22,7000,6,812,6506
23,7000,6,888,6517
24,7000,6,794,6472
25,7000,6,770,6513
26,7000,6,738,6484
27,7000,6,902,6483
28,7000,6,966,6497
29,7000,6,678,6463
30,7000,6,640,6474
31,7000,6,548,6503
32,7000,6,818,6476
33,7000,6,724,6477
34,7000,6,646,6498
35,7000,6,642,6503
36,7000,6,596,6483
37,7000,6,646,6498
38,7000,6,502,6480
39,7000,6,678,6477
40,7000,6,564,6493
41,7000,6,904,6499
42,7000,6,514,6484
43,7000,6,756,6488
44,7000,6,668,6482
45,7000,6,684,6497
46,7000,6,826,6489
47,7000,6,576,6491
48,7000,6,702,6516
49,7000,6,360,6461
50,7000,6,604,6469
51,7000,6,942,6499
52,7000,6,400,6485
53,7000,6,860,6485
54,7000,6,580,6484
55,7000,6,686,6478
56,7000,6,576,6502
57,7000,6,730,6491
58,7000,6,548,6487
59,7000,6,664,6494
60,7000,6,622,6486
61,7000,6,574,6473
62,7000,6,516,6486
63,7000,6,624,6515
64,7000,6,702,6495
65,7000,6,830,6502
66,7000,6,770,6509
67,7000,6,872,6503
68,7000,6,614,6504
69,7000,6,612,6488
70,7000,6,562,6490
71,7000,6,772,6479
72,7000,6,566,6479
73,7000,6,1026,6493
74,7000,6,832,6515
75,7000,6,772,6495
76,7000,6,830,6490
77,7000,6,740,6493
78,7000,6,554,6476
79,7000,6,496,6495
80,7000,6,706,6468
81,7000,6,528,6481
82,7000,6,464,6512
83,7000,6,770,6472
84,7000,6,728,6488
85,7000,6,792,6483
86,7000,6,614,6505
87,7000,6,806,6488
88,7000,6,664,6484
89,7000,6,724,6492
90,7000,6,808,6503
91,7000,6,500,6510
92,7000,6,664,6496
93,7000,6,704,6481
94,7000,6,678,6474
95,7000,6,776,6530
96,7000,6,696,6494
97,7000,6,702,6503
98,7000,6,806,6493
99,7000,6,872,6512
