,n,k,n_changes,n_matches
0,1000,8,223,950
1,1000,8,253,953
2,1000,8,185,953
3,1000,8,196,955
4,1000,8,265,945
5,1000,8,271,948
6,1000,8,213,957
7,1000,8,250,945
8,1000,8,223,953
9,1000,8,241,950
10,1000,8,134,948
11,1000,8,212,947
12,1000,8,222,948
13,1000,8,241,949
14,1000,8,179,953
15,1000,8,175,949
16,1000,8,199,949
17,1000,8,244,951
18,1000,8,275,950
19,1000,8,154,946
20,1000,8,251,951
21,1000,8,257,949
22,1000,8,260,949
23,1000,8,248,959
24,1000,8,249,952
25,1000,8,240,949
26,1000,8,271,955
27,1000,8,180,945
28,1000,8,239,957
29,1000,8,228,953
30,1000,8,227,958
31,1000,8,257,951
32,1000,8,175,950
33,1000,8,201,953
34,1000,8,232,950
35,1000,8,212,951
36,1000,8,263,951
37,1000,8,260,944
38,1000,8,224,954
39,1000,8,232,956
40,1000,8,226,952
41,1000,8,154,943
42,1000,8,226,953
43,1000,8,268,960
44,1000,8,224,953
45,1000,8,271,955
46,1000,8,256,961
47,1000,8,212,949
48,1000,8,194,956
49,1000,8,267,953
50,1000,8,243,953
51,1000,8,229,948
52,1000,8,210,951
53,1000,8,195,955
54,1000,8,187,962
55,1000,8,218,953
56,1000,8,222,951
57,1000,8,225,949
58,1000,8,248,951
59,1000,8,236,956
60,1000,8,246,948
61,1000,8,218,949
62,1000,8,238,947
63,1000,8,245,960
64,1000,8,284,944
65,1000,8,209,954
66,1000,8,221,950
67,1000,8,251,944
68,1000,8,216,957
69,1000,8,228,954
70,1000,8,248,947
71,1000,8,220,945
72,1000,8,237,953
73,1000,8,268,950
74,1000,8,228,947
75,1000,8,292,947
76,1000,8,198,945
77,1000,8,241,953
78,1000,8,175,956
79,1000,8,106,950
80,1000,8,211,954
81,1000,8,279,947
82,1000,8,226,953
83,1000,8,189,957
84,1000,8,160,952
85,1000,8,267,956
86,1000,8,132,950
87,1000,8,246,954
88,1000,8,227,948
89,1000,8,236,958
90,1000,8,253,948
91,1000,8,217,950
92,1000,8,211,955
93,1000,8,183,953
94,1000,8,216,955
95,1000,8,271,960
96,1000,8,190,948
97,1000,8,200,953
98,1000,8,194,963
99,1000,8,294,954
