,n,k,cycle_lengths_eadam,as_percent_of_matches_eadam
0,10000,7,936,0.0994052676295667
1,10000,7,14,0.0014868309260832626
2,10000,7,7,0.0007434154630416313
3,10000,7,29,0.0030798640611724723
4,10000,7,19,0.0020178419711129993
5,10000,7,11,0.0011682242990654205
6,10000,7,3,0.000318606627017842
7,10000,7,3,0.000318606627017842
8,10000,7,4,0.0004248088360237893
9,10000,7,8,0.0008496176720475786
10,10000,7,7,0.0007434154630416313
11,10000,7,2,0.00021240441801189465
12,10000,7,510,0.054209183673469385
13,10000,7,188,0.019982993197278913
14,10000,7,47,0.004995748299319728
15,10000,7,8,0.0008503401360544217
16,10000,7,11,0.00116921768707483
17,10000,7,17,0.0018069727891156463
18,10000,7,3,0.00031887755102040814
19,10000,7,28,0.002976190476190476
20,10000,7,3,0.00031887755102040814
21,10000,7,10,0.0010629251700680273
22,10000,7,10,0.0010629251700680273
23,10000,7,4,0.00042517006802721087
24,10000,7,2,0.00021258503401360543
25,10000,7,764,0.08125066468148463
26,10000,7,25,0.0026587259385302564
27,10000,7,51,0.005423800914601723
28,10000,7,17,0.0018079336382005743
29,10000,7,38,0.00404126342656599
30,10000,7,16,0.001701584600659364
31,10000,7,31,0.003296820163777518
32,10000,7,13,0.0013825374880357332
33,10000,7,5,0.0005317451877060512
34,10000,7,17,0.0018079336382005743
35,10000,7,801,0.08533986788834434
36,10000,7,13,0.0013850415512465374
37,10000,7,12,0.0012784998934583422
38,10000,7,15,0.0015981248668229277
39,10000,7,38,0.004048582995951417
40,10000,7,50,0.005327082889409759
41,10000,7,8,0.0008523332623055614
42,10000,7,10,0.001065416577881952
43,10000,7,8,0.0008523332623055614
44,10000,7,5,0.000532708288940976
45,10000,7,243,0.02580439630455559
46,10000,7,234,0.024848677922905384
47,10000,7,141,0.014972921312519911
48,10000,7,24,0.002548582351067219
49,10000,7,70,0.007433365190612722
50,10000,7,24,0.002548582351067219
51,10000,7,41,0.004353828183073166
52,10000,7,12,0.0012742911755336094
53,10000,7,22,0.002336200488478284
54,10000,7,22,0.002336200488478284
55,10000,7,9,0.000955718381650207
56,10000,7,14,0.0014866730381225444
57,10000,7,10,0.0010619093129446745
58,10000,7,25,0.002654773282361686
59,10000,7,15,0.0015928639694170119
60,10000,7,13,0.001380482106828077
61,10000,7,2,0.00021238186258893492
62,10000,7,213,0.022649936197362823
63,10000,7,434,0.04615057422373458
64,10000,7,103,0.010952786048490004
65,10000,7,60,0.0063802637175669925
66,10000,7,19,0.0020204168438962143
