,n,k,n_changes_eadam,n_matches
0,7000,7,1424,6566
1,7000,7,1526,6599
2,7000,7,1302,6558
3,7000,7,1358,6579
4,7000,7,1388,6574
5,7000,7,1244,6604
6,7000,7,1354,6589
7,7000,7,1662,6602
8,7000,7,1430,6593
9,7000,7,1280,6605
10,7000,7,1384,6580
11,7000,7,1436,6589
12,7000,7,1452,6593
13,7000,7,1368,6577
14,7000,7,1356,6560
15,7000,7,1262,6599
16,7000,7,1224,6591
17,7000,7,1268,6587
18,7000,7,1226,6590
19,7000,7,1294,6583
20,7000,7,1364,6579
21,7000,7,1400,6586
22,7000,7,1352,6619
23,7000,7,930,6586
24,7000,7,1116,6624
25,7000,7,1236,6608
26,7000,7,1268,6588
27,7000,7,1104,6603
28,7000,7,1388,6600
29,7000,7,1306,6579
30,7000,7,1354,6575
31,7000,7,1070,6584
32,7000,7,1132,6600
33,7000,7,1490,6583
34,7000,7,1216,6598
35,7000,7,1390,6595
36,7000,7,1458,6598
37,7000,7,1478,6569
38,7000,7,1364,6597
39,7000,7,1298,6591
40,7000,7,1498,6605
41,7000,7,1372,6583
42,7000,7,1158,6610
43,7000,7,1266,6575
44,7000,7,1488,6601
45,7000,7,1218,6585
46,7000,7,1134,6562
47,7000,7,1246,6576
48,7000,7,1156,6592
49,7000,7,1218,6576
50,7000,7,1638,6600
51,7000,7,1352,6572
52,7000,7,1276,6588
53,7000,7,1294,6600
54,7000,7,1420,6596
55,7000,7,1368,6585
56,7000,7,1354,6603
57,7000,7,1282,6595
58,7000,7,1340,6589
59,7000,7,1164,6562
60,7000,7,1372,6607
61,7000,7,1342,6598
62,7000,7,1168,6581
63,7000,7,1116,6580
64,7000,7,1440,6589
65,7000,7,1472,6591
66,7000,7,1330,6602
67,7000,7,1282,6586
68,7000,7,1286,6567
69,7000,7,1342,6572
70,7000,7,1480,6576
71,7000,7,1290,6603
72,7000,7,1176,6583
73,7000,7,1262,6597
74,7000,7,1338,6583
75,7000,7,1118,6581
76,7000,7,1288,6614
77,7000,7,1500,6584
78,7000,7,1220,6595
79,7000,7,1322,6593
80,7000,7,1202,6589
81,7000,7,1230,6586
82,7000,7,1374,6596
83,7000,7,1128,6591
84,7000,7,1032,6600
85,7000,7,1282,6589
86,7000,7,1394,6597
87,7000,7,1308,6590
88,7000,7,1202,6591
89,7000,7,1148,6583
90,7000,7,1278,6590
91,7000,7,1242,6585
92,7000,7,1246,6590
93,7000,7,1292,6580
94,7000,7,1312,6596
95,7000,7,1208,6586
96,7000,7,1286,6607
97,7000,7,1362,6568
98,7000,7,1458,6602
99,7000,7,1322,6589
