,n,k,n_changes,n_matches
0,2000,7,221,1881
1,2000,7,263,1891
2,2000,7,385,1881
3,2000,7,297,1874
4,2000,7,318,1900
5,2000,7,352,1876
6,2000,7,288,1879
7,2000,7,293,1874
8,2000,7,257,1878
9,2000,7,259,1880
10,2000,7,329,1892
11,2000,7,228,1892
12,2000,7,350,1883
13,2000,7,357,1881
14,2000,7,347,1888
15,2000,7,341,1860
16,2000,7,289,1885
17,2000,7,277,1885
18,2000,7,328,1888
19,2000,7,303,1873
20,2000,7,371,1878
21,2000,7,269,1874
22,2000,7,364,1886
23,2000,7,399,1876
24,2000,7,314,1878
25,2000,7,321,1880
26,2000,7,268,1876
27,2000,7,263,1880
28,2000,7,269,1878
29,2000,7,288,1885
30,2000,7,278,1886
31,2000,7,341,1875
32,2000,7,344,1885
33,2000,7,342,1869
34,2000,7,258,1891
35,2000,7,271,1890
36,2000,7,253,1874
37,2000,7,307,1888
38,2000,7,331,1881
39,2000,7,352,1883
40,2000,7,274,1895
41,2000,7,273,1879
42,2000,7,263,1881
43,2000,7,327,1877
44,2000,7,241,1876
45,2000,7,380,1891
46,2000,7,281,1870
47,2000,7,338,1883
48,2000,7,296,1877
49,2000,7,345,1882
50,2000,7,251,1879
51,2000,7,332,1879
52,2000,7,297,1882
53,2000,7,295,1879
54,2000,7,177,1888
55,2000,7,389,1878
56,2000,7,376,1890
57,2000,7,307,1879
58,2000,7,339,1887
59,2000,7,405,1877
60,2000,7,260,1888
61,2000,7,247,1883
62,2000,7,334,1873
63,2000,7,416,1882
64,2000,7,241,1872
65,2000,7,317,1882
66,2000,7,328,1886
67,2000,7,229,1892
68,2000,7,296,1868
69,2000,7,415,1880
70,2000,7,276,1888
71,2000,7,377,1883
72,2000,7,266,1883
73,2000,7,239,1868
74,2000,7,319,1882
75,2000,7,363,1884
76,2000,7,323,1883
77,2000,7,344,1876
78,2000,7,340,1872
79,2000,7,266,1885
80,2000,7,313,1882
81,2000,7,321,1881
82,2000,7,262,1887
83,2000,7,296,1876
84,2000,7,305,1895
85,2000,7,214,1883
86,2000,7,345,1885
87,2000,7,254,1874
88,2000,7,312,1887
89,2000,7,307,1877
90,2000,7,364,1890
91,2000,7,259,1882
92,2000,7,368,1894
93,2000,7,372,1884
94,2000,7,214,1871
95,2000,7,164,1883
96,2000,7,272,1873
97,2000,7,232,1878
98,2000,7,228,1885
99,2000,7,211,1873
