,n,k,n_changes,n_matches
0,4000,7,678,3773
1,4000,7,561,3765
2,4000,7,760,3771
3,4000,7,501,3776
4,4000,7,444,3745
5,4000,7,670,3756
6,4000,7,665,3762
7,4000,7,695,3756
8,4000,7,574,3757
9,4000,7,700,3774
10,4000,7,688,3777
11,4000,7,623,3761
12,4000,7,602,3769
13,4000,7,618,3749
14,4000,7,562,3756
15,4000,7,570,3761
16,4000,7,650,3761
17,4000,7,616,3776
18,4000,7,572,3765
19,4000,7,612,3765
20,4000,7,613,3758
21,4000,7,663,3766
22,4000,7,508,3753
23,4000,7,540,3766
24,4000,7,753,3762
25,4000,7,615,3784
26,4000,7,590,3762
27,4000,7,534,3773
28,4000,7,622,3756
29,4000,7,563,3758
30,4000,7,550,3776
31,4000,7,626,3760
32,4000,7,530,3758
33,4000,7,663,3761
34,4000,7,585,3751
35,4000,7,629,3783
36,4000,7,786,3769
37,4000,7,571,3783
38,4000,7,620,3771
39,4000,7,563,3754
40,4000,7,620,3779
41,4000,7,621,3767
42,4000,7,533,3776
43,4000,7,679,3772
44,4000,7,580,3777
45,4000,7,644,3775
46,4000,7,528,3753
47,4000,7,601,3750
48,4000,7,621,3770
49,4000,7,600,3774
50,4000,7,529,3753
51,4000,7,578,3779
52,4000,7,544,3771
53,4000,7,719,3776
54,4000,7,629,3767
55,4000,7,679,3762
56,4000,7,595,3778
57,4000,7,557,3767
58,4000,7,680,3763
59,4000,7,626,3770
60,4000,7,625,3773
61,4000,7,601,3762
62,4000,7,509,3765
63,4000,7,520,3768
64,4000,7,730,3765
65,4000,7,631,3747
66,4000,7,562,3771
67,4000,7,548,3760
68,4000,7,493,3766
69,4000,7,677,3778
70,4000,7,679,3764
71,4000,7,631,3781
72,4000,7,707,3750
73,4000,7,664,3758
74,4000,7,553,3755
75,4000,7,570,3778
76,4000,7,589,3752
77,4000,7,597,3762
78,4000,7,512,3750
79,4000,7,641,3763
80,4000,7,685,3763
81,4000,7,565,3749
82,4000,7,614,3761
83,4000,7,620,3761
84,4000,7,597,3766
85,4000,7,707,3757
86,4000,7,665,3775
87,4000,7,662,3768
88,4000,7,555,3754
89,4000,7,718,3761
90,4000,7,647,3773
91,4000,7,600,3757
92,4000,7,553,3759
93,4000,7,608,3757
94,4000,7,665,3758
95,4000,7,703,3762
96,4000,7,603,3753
97,4000,7,652,3764
98,4000,7,657,3765
99,4000,7,571,3760
