,n,k,n_changes_eadam,n_matches
0,2000,4,26,1781
1,2000,4,42,1780
2,2000,4,0,1755
3,2000,4,22,1759
4,2000,4,0,1752
5,2000,4,0,1777
6,2000,4,14,1771
7,2000,4,4,1748
8,2000,4,12,1752
9,2000,4,20,1755
10,2000,4,0,1758
11,2000,4,38,1763
12,2000,4,4,1762
13,2000,4,8,1768
14,2000,4,0,1765
15,2000,4,0,1749
16,2000,4,6,1774
17,2000,4,0,1758
18,2000,4,20,1752
19,2000,4,10,1769
20,2000,4,0,1770
21,2000,4,10,1751
22,2000,4,0,1760
23,2000,4,0,1770
24,2000,4,0,1764
25,2000,4,8,1754
26,2000,4,22,1747
27,2000,4,20,1771
28,2000,4,24,1760
29,2000,4,0,1757
30,2000,4,0,1757
31,2000,4,6,1779
32,2000,4,4,1765
33,2000,4,0,1765
34,2000,4,0,1764
35,2000,4,28,1783
36,2000,4,0,1749
37,2000,4,0,1767
38,2000,4,8,1770
39,2000,4,8,1758
40,2000,4,4,1760
41,2000,4,0,1771
42,2000,4,0,1760
43,2000,4,30,1767
44,2000,4,8,1759
45,2000,4,0,1759
46,2000,4,6,1751
47,2000,4,0,1761
48,2000,4,26,1761
49,2000,4,22,1764
50,2000,4,12,1757
51,2000,4,26,1756
52,2000,4,28,1756
53,2000,4,0,1759
54,2000,4,12,1762
55,2000,4,36,1764
56,2000,4,0,1759
57,2000,4,0,1758
58,2000,4,22,1760
59,2000,4,4,1771
60,2000,4,10,1758
61,2000,4,10,1758
62,2000,4,18,1744
63,2000,4,22,1776
64,2000,4,0,1780
65,2000,4,16,1771
66,2000,4,0,1758
67,2000,4,0,1757
68,2000,4,0,1760
69,2000,4,28,1772
70,2000,4,0,1737
71,2000,4,0,1764
72,2000,4,4,1749
73,2000,4,8,1771
74,2000,4,6,1758
75,2000,4,6,1763
76,2000,4,10,1769
77,2000,4,0,1750
78,2000,4,8,1756
79,2000,4,0,1754
80,2000,4,10,1751
81,2000,4,12,1771
82,2000,4,0,1765
83,2000,4,4,1754
84,2000,4,34,1772
85,2000,4,0,1773
86,2000,4,4,1774
87,2000,4,26,1749
88,2000,4,40,1759
89,2000,4,8,1762
90,2000,4,6,1762
91,2000,4,34,1769
92,2000,4,0,1761
93,2000,4,0,1750
94,2000,4,20,1769
95,2000,4,4,1764
96,2000,4,12,1759
97,2000,4,12,1759
98,2000,4,0,1758
99,2000,4,4,1777
