,n,k,n_changes,n_matches
0,2000,4,13,1781
1,2000,4,21,1780
2,2000,4,0,1755
3,2000,4,11,1759
4,2000,4,0,1752
5,2000,4,0,1777
6,2000,4,13,1771
7,2000,4,2,1748
8,2000,4,6,1752
9,2000,4,10,1755
10,2000,4,0,1758
11,2000,4,19,1763
12,2000,4,2,1762
13,2000,4,4,1768
14,2000,4,0,1765
15,2000,4,0,1749
16,2000,4,3,1774
17,2000,4,0,1758
18,2000,4,10,1752
19,2000,4,5,1769
20,2000,4,0,1770
21,2000,4,8,1751
22,2000,4,0,1760
23,2000,4,0,1770
24,2000,4,0,1764
25,2000,4,4,1754
26,2000,4,11,1747
27,2000,4,10,1771
28,2000,4,12,1760
29,2000,4,0,1757
30,2000,4,0,1757
31,2000,4,3,1779
32,2000,4,2,1765
33,2000,4,0,1765
34,2000,4,0,1764
35,2000,4,14,1783
36,2000,4,0,1749
37,2000,4,0,1767
38,2000,4,4,1770
39,2000,4,4,1758
40,2000,4,2,1760
41,2000,4,0,1771
42,2000,4,0,1760
43,2000,4,15,1767
44,2000,4,4,1759
45,2000,4,0,1759
46,2000,4,3,1751
47,2000,4,0,1761
48,2000,4,13,1761
49,2000,4,11,1764
50,2000,4,6,1757
51,2000,4,13,1756
52,2000,4,18,1756
53,2000,4,0,1759
54,2000,4,6,1762
55,2000,4,18,1764
56,2000,4,0,1759
57,2000,4,0,1758
58,2000,4,11,1760
59,2000,4,2,1771
60,2000,4,5,1758
61,2000,4,5,1758
62,2000,4,9,1744
63,2000,4,11,1776
64,2000,4,0,1780
65,2000,4,8,1771
66,2000,4,0,1758
67,2000,4,0,1757
68,2000,4,0,1760
69,2000,4,14,1772
70,2000,4,0,1737
71,2000,4,0,1764
72,2000,4,2,1749
73,2000,4,4,1771
74,2000,4,3,1758
75,2000,4,3,1763
76,2000,4,5,1769
77,2000,4,0,1750
78,2000,4,4,1756
79,2000,4,0,1754
80,2000,4,5,1751
81,2000,4,6,1771
82,2000,4,0,1765
83,2000,4,2,1754
84,2000,4,17,1772
85,2000,4,0,1773
86,2000,4,2,1774
87,2000,4,13,1749
88,2000,4,20,1759
89,2000,4,4,1762
90,2000,4,3,1762
91,2000,4,17,1769
92,2000,4,0,1761
93,2000,4,0,1750
94,2000,4,10,1769
95,2000,4,2,1764
96,2000,4,6,1759
97,2000,4,6,1759
98,2000,4,0,1758
99,2000,4,2,1777
