,n,k,n_changes,n_matches
0,6000,5,120,5434
1,6000,5,54,5465
2,6000,5,64,5443
3,6000,5,162,5463
4,6000,5,54,5449
5,6000,5,100,5454
6,6000,5,93,5458
7,6000,5,139,5467
8,6000,5,128,5435
9,6000,5,216,5465
10,6000,5,103,5446
11,6000,5,154,5430
12,6000,5,98,5437
13,6000,5,142,5465
14,6000,5,159,5439
15,6000,5,99,5450
16,6000,5,109,5461
17,6000,5,75,5457
18,6000,5,184,5462
19,6000,5,131,5432
20,6000,5,60,5461
21,6000,5,107,5436
22,6000,5,71,5439
23,6000,5,24,5466
24,6000,5,58,5433
25,6000,5,48,5438
26,6000,5,0,5466
27,6000,5,108,5415
28,6000,5,45,5474
29,6000,5,151,5487
30,6000,5,50,5443
31,6000,5,52,5437
32,6000,5,45,5457
33,6000,5,145,5454
34,6000,5,32,5447
35,6000,5,136,5442
36,6000,5,36,5439
37,6000,5,167,5439
38,6000,5,108,5472
39,6000,5,19,5440
40,6000,5,150,5438
41,6000,5,67,5446
42,6000,5,155,5468
43,6000,5,117,5454
44,6000,5,138,5444
45,6000,5,150,5452
46,6000,5,2,5465
47,6000,5,160,5458
48,6000,5,185,5459
49,6000,5,61,5452
50,6000,5,89,5453
51,6000,5,110,5412
52,6000,5,127,5439
53,6000,5,104,5442
54,6000,5,70,5422
55,6000,5,95,5440
56,6000,5,111,5456
57,6000,5,108,5462
58,6000,5,109,5456
59,6000,5,201,5459
60,6000,5,178,5477
61,6000,5,32,5451
62,6000,5,151,5448
63,6000,5,34,5451
64,6000,5,142,5438
65,6000,5,211,5458
66,6000,5,114,5437
67,6000,5,51,5431
68,6000,5,108,5436
69,6000,5,191,5440
70,6000,5,183,5428
71,6000,5,237,5440
72,6000,5,49,5481
73,6000,5,44,5447
74,6000,5,186,5429
75,6000,5,38,5444
76,6000,5,150,5442
77,6000,5,123,5453
78,6000,5,18,5485
79,6000,5,65,5427
80,6000,5,87,5453
81,6000,5,94,5437
82,6000,5,136,5455
83,6000,5,122,5438
84,6000,5,117,5461
85,6000,5,24,5440
86,6000,5,100,5463
87,6000,5,64,5439
88,6000,5,142,5432
89,6000,5,47,5467
90,6000,5,68,5457
91,6000,5,17,5451
92,6000,5,139,5457
93,6000,5,106,5452
94,6000,5,42,5464
95,6000,5,235,5454
96,6000,5,49,5448
97,6000,5,45,5458
98,6000,5,74,5434
99,6000,5,107,5434
