,n,k,differences,percent_diff,matches
0,500,3,0,0.0,417
1,500,3,0,0.0,420
2,500,3,0,0.0,424
3,500,3,0,0.0,415
4,500,3,0,0.0,424
5,500,3,0,0.0,416
6,500,3,0,0.0,418
7,500,3,0,0.0,425
8,500,3,0,0.0,420
9,500,3,0,0.0,420
10,500,3,0,0.0,417
11,500,3,0,0.0,423
12,500,3,0,0.0,427
13,500,3,6,0.014218009478672985,422
14,500,3,0,0.0,427
15,500,3,0,0.0,415
16,500,3,0,0.0,427
17,500,3,0,0.0,417
18,500,3,0,0.0,421
19,500,3,0,0.0,414
20,500,3,0,0.0,418
21,500,3,0,0.0,420
22,500,3,0,0.0,426
23,500,3,0,0.0,424
24,500,3,0,0.0,417
25,500,3,0,0.0,418
26,500,3,0,0.0,415
27,500,3,0,0.0,421
28,500,3,0,0.0,416
29,500,3,0,0.0,434
30,500,3,0,0.0,415
31,500,3,0,0.0,422
32,500,3,0,0.0,423
33,500,3,0,0.0,424
34,500,3,0,0.0,424
35,500,3,0,0.0,424
36,500,3,0,0.0,420
37,500,3,4,0.009280742459396751,431
38,500,3,0,0.0,419
39,500,3,0,0.0,419
40,500,3,0,0.0,418
41,500,3,0,0.0,412
42,500,3,0,0.0,418
43,500,3,0,0.0,414
44,500,3,0,0.0,418
45,500,3,0,0.0,419
46,500,3,0,0.0,415
47,500,3,0,0.0,419
48,500,3,0,0.0,425
49,500,3,0,0.0,419
50,500,3,0,0.0,434
51,500,3,4,0.009569377990430622,418
52,500,3,0,0.0,417
53,500,3,4,0.009433962264150943,424
54,500,3,0,0.0,426
55,500,3,0,0.0,421
56,500,3,0,0.0,425
57,500,3,0,0.0,425
58,500,3,0,0.0,421
59,500,3,0,0.0,424
60,500,3,0,0.0,417
61,500,3,0,0.0,419
62,500,3,0,0.0,419
63,500,3,0,0.0,418
64,500,3,0,0.0,417
65,500,3,0,0.0,414
66,500,3,0,0.0,415
67,500,3,0,0.0,422
68,500,3,0,0.0,422
69,500,3,0,0.0,418
70,500,3,0,0.0,419
71,500,3,0,0.0,424
72,500,3,8,0.0196078431372549,408
73,500,3,0,0.0,422
74,500,3,0,0.0,417
75,500,3,0,0.0,420
76,500,3,0,0.0,424
77,500,3,0,0.0,421
78,500,3,0,0.0,415
79,500,3,0,0.0,417
80,500,3,0,0.0,415
81,500,3,0,0.0,413
82,500,3,0,0.0,425
83,500,3,0,0.0,420
84,500,3,0,0.0,418
85,500,3,0,0.0,419
86,500,3,0,0.0,417
87,500,3,0,0.0,412
88,500,3,0,0.0,429
89,500,3,0,0.0,412
90,500,3,0,0.0,416
91,500,3,0,0.0,413
92,500,3,0,0.0,413
93,500,3,0,0.0,407
94,500,3,0,0.0,425
95,500,3,0,0.0,417
96,500,3,0,0.0,424
97,500,3,0,0.0,416
98,500,3,0,0.0,424
99,500,3,0,0.0,424
100,500,3,0,0.0,419
101,500,3,0,0.0,420
102,500,3,0,0.0,416
103,500,3,0,0.0,413
104,500,3,0,0.0,419
105,500,3,0,0.0,422
106,500,3,0,0.0,430
107,500,3,0,0.0,423
108,500,3,0,0.0,428
109,500,3,0,0.0,423
110,500,3,0,0.0,425
111,500,3,4,0.009478672985781991,422
112,500,3,0,0.0,421
113,500,3,0,0.0,422
114,500,3,4,0.009592326139088728,417
115,500,3,0,0.0,421
116,500,3,0,0.0,421
117,500,3,0,0.0,422
118,500,3,0,0.0,424
119,500,3,0,0.0,432
120,500,3,0,0.0,415
121,500,3,0,0.0,421
122,500,3,0,0.0,420
123,500,3,0,0.0,422
124,500,3,0,0.0,429
125,500,3,0,0.0,423
126,500,3,0,0.0,418
127,500,3,0,0.0,424
128,500,3,0,0.0,411
129,500,3,0,0.0,423
130,500,3,0,0.0,427
131,500,3,0,0.0,412
132,500,3,0,0.0,419
133,500,3,6,0.014218009478672985,422
134,500,3,0,0.0,428
135,500,3,0,0.0,420
136,500,3,0,0.0,419
137,500,3,8,0.019464720194647202,411
138,500,3,0,0.0,413
139,500,3,0,0.0,427
140,500,3,0,0.0,425
141,500,3,0,0.0,417
142,500,3,6,0.014319809069212411,419
143,500,3,0,0.0,409
144,500,3,0,0.0,422
145,500,3,0,0.0,418
146,500,3,0,0.0,416
147,500,3,0,0.0,431
148,500,3,0,0.0,421
149,500,3,0,0.0,429
150,500,3,0,0.0,429
151,500,3,0,0.0,416
152,500,3,0,0.0,427
153,500,3,0,0.0,425
154,500,3,0,0.0,418
155,500,3,0,0.0,417
156,500,3,0,0.0,410
157,500,3,0,0.0,424
158,500,3,0,0.0,416
159,500,3,4,0.009389671361502348,426
160,500,3,14,0.03341288782816229,419
161,500,3,0,0.0,423
162,500,3,0,0.0,425
163,500,3,0,0.0,414
164,500,3,0,0.0,414
165,500,3,0,0.0,424
166,500,3,0,0.0,430
167,500,3,0,0.0,428
168,500,3,0,0.0,420
169,500,3,0,0.0,423
170,500,3,0,0.0,425
171,500,3,0,0.0,413
172,500,3,0,0.0,417
173,500,3,0,0.0,430
174,500,3,0,0.0,427
175,500,3,0,0.0,418
176,500,3,0,0.0,421
177,500,3,0,0.0,425
178,500,3,0,0.0,426
179,500,3,0,0.0,419
180,500,3,0,0.0,416
181,500,3,0,0.0,431
182,500,3,0,0.0,426
183,500,3,0,0.0,425
184,500,3,0,0.0,415
185,500,3,0,0.0,419
186,500,3,0,0.0,421
187,500,3,0,0.0,413
188,500,3,0,0.0,430
189,500,3,0,0.0,414
190,500,3,0,0.0,427
191,500,3,0,0.0,421
192,500,3,0,0.0,414
193,500,3,4,0.009501187648456057,421
194,500,3,0,0.0,428
195,500,3,0,0.0,420
196,500,3,0,0.0,422
197,500,3,0,0.0,418
198,500,3,4,0.00975609756097561,410
199,500,3,0,0.0,421
200,500,3,0,0.0,421
201,500,3,0,0.0,423
202,500,3,0,0.0,421
203,500,3,0,0.0,422
204,500,3,0,0.0,420
205,500,3,0,0.0,422
206,500,3,0,0.0,416
207,500,3,0,0.0,420
208,500,3,0,0.0,419
209,500,3,0,0.0,421
210,500,3,0,0.0,424
211,500,3,0,0.0,413
212,500,3,6,0.014184397163120567,423
213,500,3,0,0.0,420
214,500,3,0,0.0,421
215,500,3,0,0.0,421
216,500,3,0,0.0,425
217,500,3,6,0.014423076923076924,416
218,500,3,0,0.0,424
219,500,3,0,0.0,422
220,500,3,0,0.0,420
221,500,3,0,0.0,422
222,500,3,0,0.0,411
223,500,3,0,0.0,417
224,500,3,6,0.014319809069212411,419
225,500,3,0,0.0,424
226,500,3,0,0.0,429
227,500,3,0,0.0,413
228,500,3,0,0.0,422
229,500,3,0,0.0,421
230,500,3,0,0.0,423
231,500,3,4,0.009478672985781991,422
232,500,3,0,0.0,422
233,500,3,0,0.0,414
234,500,3,0,0.0,416
235,500,3,8,0.018912529550827423,423
236,500,3,0,0.0,429
237,500,3,0,0.0,419
238,500,3,0,0.0,421
239,500,3,0,0.0,421
240,500,3,0,0.0,421
241,500,3,0,0.0,420
242,500,3,0,0.0,429
243,500,3,0,0.0,411
244,500,3,0,0.0,416
245,500,3,0,0.0,415
246,500,3,4,0.009501187648456057,421
247,500,3,0,0.0,416
248,500,3,0,0.0,418
249,500,3,0,0.0,423
250,500,3,0,0.0,422
251,500,3,0,0.0,418
252,500,3,0,0.0,425
253,500,3,0,0.0,418
254,500,3,0,0.0,422
255,500,3,0,0.0,419
256,500,3,0,0.0,417
257,500,3,0,0.0,417
258,500,3,0,0.0,426
259,500,3,0,0.0,417
260,500,3,0,0.0,422
261,500,3,0,0.0,431
262,500,3,0,0.0,417
263,500,3,0,0.0,420
264,500,3,0,0.0,420
265,500,3,0,0.0,424
266,500,3,0,0.0,420
267,500,3,0,0.0,412
268,500,3,0,0.0,425
269,500,3,0,0.0,431
270,500,3,0,0.0,432
271,500,3,0,0.0,421
272,500,3,0,0.0,417
273,500,3,0,0.0,417
274,500,3,0,0.0,414
275,500,3,0,0.0,419
276,500,3,0,0.0,425
277,500,3,0,0.0,420
278,500,3,0,0.0,427
279,500,3,0,0.0,424
280,500,3,0,0.0,420
281,500,3,0,0.0,421
282,500,3,0,0.0,414
283,500,3,8,0.01951219512195122,410
284,500,3,0,0.0,421
285,500,3,0,0.0,423
286,500,3,0,0.0,424
287,500,3,0,0.0,425
288,500,3,0,0.0,421
289,500,3,0,0.0,411
290,500,3,6,0.01405152224824356,427
291,500,3,0,0.0,424
292,500,3,0,0.0,425
293,500,3,0,0.0,415
294,500,3,0,0.0,431
295,500,3,0,0.0,425
296,500,3,0,0.0,425
297,500,3,4,0.009478672985781991,422
298,500,3,0,0.0,417
299,500,3,0,0.0,420
300,500,3,0,0.0,415
301,500,3,0,0.0,424
302,500,3,0,0.0,422
303,500,3,0,0.0,416
304,500,3,0,0.0,416
305,500,3,0,0.0,423
306,500,3,0,0.0,421
307,500,3,0,0.0,418
308,500,3,0,0.0,417
309,500,3,0,0.0,416
310,500,3,0,0.0,415
311,500,3,0,0.0,418
312,500,3,0,0.0,425
313,500,3,0,0.0,416
314,500,3,0,0.0,418
315,500,3,0,0.0,422
316,500,3,0,0.0,415
317,500,3,0,0.0,424
318,500,3,0,0.0,411
319,500,3,0,0.0,425
320,500,3,0,0.0,408
321,500,3,0,0.0,430
322,500,3,0,0.0,420
323,500,3,0,0.0,410
324,500,3,0,0.0,418
325,500,3,0,0.0,418
326,500,3,0,0.0,430
327,500,3,0,0.0,420
328,500,3,0,0.0,422
329,500,3,0,0.0,428
330,500,3,0,0.0,409
331,500,3,0,0.0,417
332,500,3,0,0.0,421
333,500,3,0,0.0,421
334,500,3,4,0.009708737864077669,412
335,500,3,0,0.0,411
336,500,3,0,0.0,428
337,500,3,0,0.0,425
338,500,3,0,0.0,420
339,500,3,0,0.0,413
340,500,3,0,0.0,418
341,500,3,4,0.009433962264150943,424
342,500,3,0,0.0,413
343,500,3,0,0.0,425
344,500,3,0,0.0,422
345,500,3,4,0.009685230024213076,413
346,500,3,0,0.0,415
347,500,3,0,0.0,418
348,500,3,0,0.0,413
349,500,3,0,0.0,410
350,500,3,0,0.0,430
351,500,3,0,0.0,418
352,500,3,0,0.0,432
353,500,3,0,0.0,413
354,500,3,0,0.0,423
355,500,3,0,0.0,417
356,500,3,0,0.0,418
357,500,3,0,0.0,419
358,500,3,0,0.0,419
359,500,3,0,0.0,420
360,500,3,0,0.0,424
361,500,3,0,0.0,425
362,500,3,0,0.0,422
363,500,3,0,0.0,421
364,500,3,0,0.0,418
365,500,3,0,0.0,427
366,500,3,0,0.0,421
367,500,3,0,0.0,422
368,500,3,0,0.0,422
369,500,3,0,0.0,415
370,500,3,0,0.0,425
371,500,3,4,0.009324009324009324,429
372,500,3,0,0.0,419
373,500,3,0,0.0,414
374,500,3,0,0.0,425
375,500,3,0,0.0,424
376,500,3,0,0.0,416
377,500,3,0,0.0,427
378,500,3,0,0.0,415
379,500,3,0,0.0,417
380,500,3,0,0.0,406
381,500,3,0,0.0,424
382,500,3,0,0.0,419
383,500,3,0,0.0,423
384,500,3,0,0.0,420
385,500,3,0,0.0,419
386,500,3,0,0.0,418
387,500,3,0,0.0,439
388,500,3,0,0.0,429
389,500,3,0,0.0,417
390,500,3,0,0.0,427
391,500,3,0,0.0,416
392,500,3,0,0.0,420
393,500,3,0,0.0,422
394,500,3,0,0.0,425
395,500,3,6,0.014388489208633094,417
396,500,3,0,0.0,419
397,500,3,0,0.0,423
398,500,3,0,0.0,421
399,500,3,0,0.0,426
400,500,3,0,0.0,420
401,500,3,0,0.0,413
402,500,3,0,0.0,424
403,500,3,0,0.0,423
404,500,3,0,0.0,419
405,500,3,0,0.0,423
406,500,3,0,0.0,408
407,500,3,4,0.009324009324009324,429
408,500,3,0,0.0,419
409,500,3,0,0.0,421
410,500,3,0,0.0,416
411,500,3,0,0.0,412
412,500,3,0,0.0,423
413,500,3,0,0.0,417
414,500,3,0,0.0,416
415,500,3,0,0.0,428
416,500,3,0,0.0,423
417,500,3,14,0.0330188679245283,424
418,500,3,0,0.0,419
419,500,3,0,0.0,417
420,500,3,0,0.0,425
421,500,3,0,0.0,418
422,500,3,0,0.0,415
423,500,3,0,0.0,422
424,500,3,0,0.0,420
425,500,3,0,0.0,424
426,500,3,0,0.0,416
427,500,3,0,0.0,419
428,500,3,0,0.0,418
429,500,3,0,0.0,415
430,500,3,0,0.0,426
431,500,3,0,0.0,416
432,500,3,0,0.0,409
433,500,3,6,0.013888888888888888,432
434,500,3,0,0.0,418
435,500,3,0,0.0,423
436,500,3,0,0.0,421
437,500,3,6,0.014251781472684086,421
438,500,3,0,0.0,426
439,500,3,0,0.0,416
440,500,3,0,0.0,425
441,500,3,0,0.0,427
442,500,3,6,0.014527845036319613,413
443,500,3,0,0.0,419
444,500,3,0,0.0,431
445,500,3,0,0.0,421
446,500,3,0,0.0,421
447,500,3,0,0.0,414
448,500,3,0,0.0,415
449,500,3,0,0.0,429
450,500,3,0,0.0,413
451,500,3,0,0.0,421
452,500,3,0,0.0,420
453,500,3,0,0.0,426
454,500,3,0,0.0,426
455,500,3,0,0.0,419
456,500,3,0,0.0,414
457,500,3,0,0.0,414
458,500,3,0,0.0,428
