,n,k,differences,percent_diff,matches
0,7000,7,28,0.0042308854638863705,6618
1,7000,7,270,0.04113345521023766,6564
2,7000,7,46,0.0069696969696969695,6600
3,7000,7,32,0.004849954531676266,6598
4,7000,7,96,0.014574161226658569,6587
5,7000,7,34,0.005165603160133698,6582
6,7000,7,134,0.020374030713091074,6577
7,7000,7,54,0.008188021228203184,6595
8,7000,7,104,0.015800668489820723,6582
9,7000,7,98,0.01492082825822168,6568
10,7000,7,28,0.00424757281553398,6592
11,7000,7,160,0.02432720085145203,6577
12,7000,7,112,0.01698256254738438,6595
13,7000,7,214,0.03253763113881709,6577
14,7000,7,62,0.009412479125550327,6587
15,7000,7,48,0.00730260155180283,6573
16,7000,7,100,0.015160703456640388,6596
17,7000,7,0,0.0,6577
18,7000,7,70,0.010602847621932747,6602
19,7000,7,148,0.02249923989054424,6578
20,7000,7,72,0.01094391244870041,6579
21,7000,7,98,0.014866504854368932,6592
22,7000,7,98,0.014886829712896855,6583
23,7000,7,80,0.012154360376785172,6582
24,7000,7,212,0.03223354112817394,6577
25,7000,7,72,0.010940586537000457,6581
26,7000,7,6,0.0009092286710107592,6599
27,7000,7,74,0.011230839277583851,6589
28,7000,7,162,0.024526873580620744,6605
29,7000,7,256,0.038953134510042606,6572
30,7000,7,134,0.020374030713091074,6577
31,7000,7,126,0.019140209630867384,6583
32,7000,7,92,0.013947847180109158,6596
33,7000,7,34,0.005158549537247762,6591
34,7000,7,6,0.0009100561201274078,6593
35,7000,7,122,0.018541033434650456,6580
36,7000,7,64,0.009739765636889362,6571
37,7000,7,34,0.005169530180933557,6577
38,7000,7,106,0.016067909655904197,6597
39,7000,7,212,0.03219438116932422,6585
40,7000,7,86,0.013032277617820881,6599
41,7000,7,102,0.015482695810564663,6588
42,7000,7,272,0.041230862513263605,6597
43,7000,7,44,0.006689980234149308,6577
44,7000,7,142,0.02154126213592233,6592
45,7000,7,116,0.017602427921092564,6590
46,7000,7,22,0.003346516580468512,6574
47,7000,7,152,0.02301635372501514,6604
48,7000,7,52,0.007897934386391251,6584
49,7000,7,36,0.005476118040766657,6574
50,7000,7,84,0.01274078568178371,6593
51,7000,7,178,0.027039343764241226,6583
52,7000,7,90,0.0136986301369863,6570
53,7000,7,4,0.0006061524473405061,6599
54,7000,7,126,0.019134396355353075,6585
55,7000,7,144,0.02182148810425822,6599
56,7000,7,16,0.0024297646165527716,6585
57,7000,7,4,0.000609942055504727,6558
58,7000,7,52,0.007871631849833485,6606
59,7000,7,116,0.017658699954330948,6569
60,7000,7,14,0.0021228203184230476,6595
61,7000,7,6,0.0009136592051164915,6567
62,7000,7,154,0.023347483323226198,6596
63,7000,7,42,0.006393667224843964,6569
64,7000,7,218,0.03307038834951456,6592
65,7000,7,40,0.006063362134303471,6597
66,7000,7,44,0.006666666666666667,6600
67,7000,7,0,0.0,6600
68,7000,7,0,0.0,6583
69,7000,7,112,0.01701093560145808,6584
70,7000,7,136,0.020665552347667527,6581
71,7000,7,100,0.015172204521316948,6591
72,7000,7,132,0.019984859954579864,6605
73,7000,7,32,0.00486840103453522,6573
74,7000,7,156,0.023639945446279738,6599
75,7000,7,12,0.0018203883495145632,6592
76,7000,7,88,0.013331313437357975,6601
77,7000,7,70,0.01063668135541711,6581
78,7000,7,128,0.019432214968878092,6587
79,7000,7,12,0.0018165304268846503,6606
80,7000,7,20,0.0030349013657056147,6590
81,7000,7,8,0.0012134081601698772,6593
82,7000,7,40,0.006065200909780136,6595
83,7000,7,78,0.011821764170960897,6598
84,7000,7,96,0.014543251022572338,6601
85,7000,7,158,0.024008509345084333,6581
86,7000,7,74,0.011258177392362696,6573
87,7000,7,76,0.01153087543620088,6591
88,7000,7,12,0.0018264840182648401,6570
89,7000,7,250,0.03794202458643193,6589
90,7000,7,36,0.005461993627674101,6591
91,7000,7,42,0.006389776357827476,6573
92,7000,7,78,0.011796733212341199,6612
93,7000,7,414,0.06300410896362807,6571
94,7000,7,22,0.0033419413641197025,6583
95,7000,7,42,0.006386861313868613,6576
96,7000,7,44,0.006687946496428028,6579
97,7000,7,26,0.003944174757281553,6592
98,7000,7,38,0.005773321178972957,6582
99,7000,7,278,0.04228136882129278,6575
