,n,k,differences,percent_diff,matches
0,100,5,18,0.20689655172413793,87
1,100,5,6,0.07228915662650602,83
2,100,5,8,0.09195402298850575,87
3,100,5,4,0.04819277108433735,83
4,100,5,10,0.11764705882352941,85
5,100,5,10,0.11627906976744186,86
6,100,5,10,0.11627906976744186,86
7,100,5,8,0.0975609756097561,82
8,100,5,24,0.27586206896551724,87
9,100,5,20,0.23255813953488372,86
10,100,5,14,0.1686746987951807,83
11,100,5,12,0.14457831325301204,83
12,100,5,16,0.18604651162790697,86
13,100,5,16,0.1951219512195122,82
14,100,5,28,0.3218390804597701,87
15,100,5,14,0.16666666666666666,84
16,100,5,14,0.16666666666666666,84
17,100,5,10,0.11764705882352941,85
18,100,5,8,0.09523809523809523,84
19,100,5,10,0.12345679012345678,81
20,100,5,12,0.14285714285714285,84
21,100,5,2,0.023809523809523808,84
22,100,5,12,0.14634146341463414,82
23,100,5,2,0.024691358024691357,81
24,100,5,12,0.14285714285714285,84
25,100,5,16,0.2,80
26,100,5,10,0.11904761904761904,84
27,100,5,6,0.07058823529411765,85
28,100,5,12,0.14285714285714285,84
29,100,5,14,0.16091954022988506,87
30,100,5,6,0.06896551724137931,87
31,100,5,10,0.12048192771084337,83
32,100,5,8,0.09523809523809523,84
33,100,5,6,0.06896551724137931,87
34,100,5,2,0.024096385542168676,83
35,100,5,12,0.13793103448275862,87
36,100,5,16,0.1839080459770115,87
37,100,5,2,0.023255813953488372,86
38,100,5,12,0.14814814814814814,81
39,100,5,12,0.14285714285714285,84
40,100,5,10,0.11235955056179775,89
41,100,5,12,0.1411764705882353,85
42,100,5,4,0.047058823529411764,85
43,100,5,6,0.07317073170731707,82
44,100,5,16,0.1951219512195122,82
45,100,5,8,0.0963855421686747,83
46,100,5,2,0.022727272727272728,88
47,100,5,6,0.07317073170731707,82
48,100,5,16,0.18604651162790697,86
49,100,5,6,0.07058823529411765,85
50,100,5,4,0.04878048780487805,82
51,100,5,4,0.04597701149425287,87
52,100,5,14,0.16470588235294117,85
53,100,5,22,0.26506024096385544,83
54,100,5,10,0.12048192771084337,83
55,100,5,8,0.09411764705882353,85
56,100,5,18,0.21176470588235294,85
57,100,5,4,0.04878048780487805,82
58,100,5,0,0.0,83
59,100,5,12,0.13953488372093023,86
60,100,5,4,0.046511627906976744,86
61,100,5,18,0.20689655172413793,87
62,100,5,26,0.3023255813953488,86
63,100,5,14,0.16666666666666666,84
64,100,5,12,0.1411764705882353,85
65,100,5,16,0.1927710843373494,83
66,100,5,2,0.023529411764705882,85
67,100,5,8,0.09523809523809523,84
68,100,5,14,0.15730337078651685,89
69,100,5,14,0.16091954022988506,87
70,100,5,14,0.1590909090909091,88
71,100,5,16,0.1951219512195122,82
72,100,5,8,0.09195402298850575,87
73,100,5,4,0.046511627906976744,86
74,100,5,10,0.12048192771084337,83
75,100,5,12,0.14634146341463414,82
76,100,5,12,0.1411764705882353,85
77,100,5,8,0.0975609756097561,82
78,100,5,2,0.024691358024691357,81
79,100,5,4,0.047619047619047616,84
80,100,5,18,0.20454545454545456,88
81,100,5,14,0.17073170731707318,82
82,100,5,4,0.04597701149425287,87
83,100,5,14,0.16666666666666666,84
84,100,5,14,0.1686746987951807,83
85,100,5,2,0.024096385542168676,83
86,100,5,8,0.1,80
87,100,5,18,0.20689655172413793,87
88,100,5,14,0.1590909090909091,88
89,100,5,6,0.07058823529411765,85
90,100,5,18,0.20689655172413793,87
91,100,5,26,0.2988505747126437,87
92,100,5,10,0.12195121951219512,82
93,100,5,14,0.16279069767441862,86
94,100,5,6,0.07228915662650602,83
95,100,5,16,0.1927710843373494,83
96,100,5,18,0.20689655172413793,87
97,100,5,14,0.16666666666666666,84
98,100,5,14,0.16470588235294117,85
99,100,5,14,0.16666666666666666,84
100,100,5,2,0.022988505747126436,87
101,100,5,4,0.047619047619047616,84
102,100,5,24,0.27906976744186046,86
103,100,5,10,0.11904761904761904,84
104,100,5,6,0.07142857142857142,84
105,100,5,10,0.11363636363636363,88
106,100,5,16,0.18823529411764706,85
107,100,5,28,0.32941176470588235,85
108,100,5,4,0.045454545454545456,88
109,100,5,16,0.1797752808988764,89
110,100,5,6,0.07058823529411765,85
111,100,5,12,0.14634146341463414,82
112,100,5,6,0.07058823529411765,85
113,100,5,8,0.0975609756097561,82
114,100,5,0,0.0,81
115,100,5,8,0.09195402298850575,87
116,100,5,10,0.11627906976744186,86
117,100,5,10,0.11627906976744186,86
118,100,5,14,0.17073170731707318,82
119,100,5,6,0.07228915662650602,83
120,100,5,8,0.09090909090909091,88
121,100,5,28,0.3218390804597701,87
122,100,5,2,0.024390243902439025,82
123,100,5,8,0.09195402298850575,87
124,100,5,16,0.18823529411764706,85
125,100,5,8,0.0963855421686747,83
126,100,5,12,0.13953488372093023,86
127,100,5,6,0.07142857142857142,84
128,100,5,8,0.0898876404494382,89
129,100,5,8,0.09195402298850575,87
130,100,5,0,0.0,86
131,100,5,0,0.0,85
132,100,5,10,0.11904761904761904,84
133,100,5,12,0.13793103448275862,87
134,100,5,28,0.3218390804597701,87
