,n,k,differences,percent_diff,matches
0,1000,3,130,0.15348288075560804,847
1,1000,3,98,0.11435239206534423,857
2,1000,3,130,0.15330188679245282,848
3,1000,3,110,0.13126491646778043,838
4,1000,3,156,0.18461538461538463,845
5,1000,3,104,0.12351543942992874,842
6,1000,3,88,0.10551558752997602,834
7,1000,3,132,0.15584415584415584,847
8,1000,3,92,0.11097708082026538,829
9,1000,3,108,0.1330049261083744,812
10,1000,3,108,0.12934131736526946,835
11,1000,3,120,0.14388489208633093,834
12,1000,3,88,0.10438908659549229,843
13,1000,3,114,0.13818181818181818,825
14,1000,3,126,0.14840989399293286,849
15,1000,3,116,0.136310223266745,851
16,1000,3,112,0.13333333333333333,840
17,1000,3,104,0.12455089820359282,835
18,1000,3,110,0.13110846245530394,839
19,1000,3,86,0.10386473429951691,828
20,1000,3,90,0.10588235294117647,850
21,1000,3,106,0.12725090036014405,833
22,1000,3,124,0.14744351961950058,841
23,1000,3,90,0.10843373493975904,830
24,1000,3,124,0.14691943127962084,844
25,1000,3,82,0.0971563981042654,844
26,1000,3,118,0.14251207729468598,828
27,1000,3,72,0.08530805687203792,844
28,1000,3,122,0.1471652593486128,829
29,1000,3,86,0.10225921521997622,841
30,1000,3,98,0.11694510739856802,838
31,1000,3,98,0.11583924349881797,846
32,1000,3,80,0.0955794504181601,837
33,1000,3,118,0.1403091557669441,841
34,1000,3,100,0.1182033096926714,846
35,1000,3,110,0.13126491646778043,838
36,1000,3,90,0.10613207547169812,848
37,1000,3,94,0.1117717003567182,841
38,1000,3,98,0.1185006045949214,827
39,1000,3,58,0.06929510155316607,837
40,1000,3,84,0.10120481927710843,830
41,1000,3,94,0.11163895486935867,842
42,1000,3,120,0.14405762304921968,833
43,1000,3,80,0.09535160905840286,839
44,1000,3,110,0.13110846245530394,839
45,1000,3,116,0.13942307692307693,832
46,1000,3,96,0.11387900355871886,843
47,1000,3,86,0.1021377672209026,842
48,1000,3,82,0.09658421672555949,849
49,1000,3,124,0.14850299401197606,835
50,1000,3,150,0.17793594306049823,843
51,1000,3,92,0.10978520286396182,838
52,1000,3,84,0.099644128113879,843
53,1000,3,90,0.10688836104513064,842
54,1000,3,100,0.1201923076923077,832
55,1000,3,84,0.09859154929577464,852
56,1000,3,114,0.13411764705882354,850
57,1000,3,100,0.11862396204033215,843
