,n,k,differences,percent_diff,matches
0,5000,5,534,0.12696148359486448,4206
1,5000,5,502,0.11898554159753497,4219
2,5000,5,532,0.12597679374852,4223
3,5000,5,480,0.11431293165039295,4199
4,5000,5,548,0.12982705520018953,4221
5,5000,5,560,0.13248166548379464,4227
6,5000,5,570,0.1360706612556696,4189
7,5000,5,536,0.1276494403429388,4199
8,5000,5,620,0.14657210401891252,4230
9,5000,5,568,0.13565798901361356,4187
10,5000,5,560,0.13245033112582782,4228
11,5000,5,564,0.13422179914326512,4202
12,5000,5,568,0.1341837939995275,4233
13,5000,5,514,0.12296650717703349,4180
14,5000,5,520,0.12342748635176834,4213
15,5000,5,518,0.12333333333333334,4200
16,5000,5,538,0.1273975846554582,4223
17,5000,5,540,0.12823557349798148,4211
18,5000,5,474,0.1126425855513308,4208
19,5000,5,534,0.12663030590467156,4217
20,5000,5,550,0.13067236873366594,4209
21,5000,5,456,0.10828781762051769,4211
22,5000,5,520,0.12437215977038986,4181
23,5000,5,568,0.13604790419161678,4175
24,5000,5,538,0.12843160658868466,4189
25,5000,5,524,0.12434741338395823,4214
26,5000,5,552,0.13092979127134724,4216
27,5000,5,588,0.1391057487579844,4227
28,5000,5,626,0.14799054373522458,4230
29,5000,5,518,0.12318668252080855,4205
30,5000,5,472,0.1124880838894185,4196
31,5000,5,462,0.10979087452471482,4208
32,5000,5,642,0.1524940617577197,4210
33,5000,5,506,0.12033293697978596,4205
34,5000,5,498,0.11925287356321838,4176
35,5000,5,520,0.12380952380952381,4200
36,5000,5,610,0.14444707553871655,4223
37,5000,5,498,0.11868446139180172,4196
38,5000,5,464,0.11005692599620494,4216
39,5000,5,558,0.1318837154337036,4231
40,5000,5,502,0.12021072796934866,4176
41,5000,5,550,0.1305792972459639,4212
42,5000,5,544,0.12986392933874433,4189
43,5000,5,542,0.12951015531660692,4185
44,5000,5,526,0.1243498817966903,4230
45,5000,5,474,0.11323459149546106,4186
46,5000,5,528,0.1256544502617801,4202
47,5000,5,558,0.13238434163701068,4215
48,5000,5,490,0.11750599520383694,4170
49,5000,5,558,0.13346089452284143,4181
50,5000,5,490,0.11652794292508918,4205
51,5000,5,622,0.1483424755544956,4193
52,5000,5,504,0.12060301507537688,4179
53,5000,5,544,0.12906287069988137,4215
54,5000,5,506,0.12073490813648294,4191
55,5000,5,556,0.1333013665787581,4171
56,5000,5,508,0.12066508313539193,4210
57,5000,5,524,0.12408240587260241,4223
58,5000,5,540,0.1282051282051282,4212
59,5000,5,574,0.13663413472982625,4201
60,5000,5,564,0.13383958234456572,4214
61,5000,5,566,0.1346336822074215,4204
62,5000,5,498,0.11814946619217082,4215
63,5000,5,502,0.11972334843787265,4193
64,5000,5,548,0.1305694543721706,4197
65,5000,5,568,0.13565798901361356,4187
66,5000,5,538,0.12724692526017028,4228
67,5000,5,594,0.14244604316546763,4170
68,5000,5,504,0.12057416267942583,4180
69,5000,5,548,0.13075638272488666,4191
70,5000,5,504,0.11971496437054632,4210
71,5000,5,482,0.11454372623574144,4208
72,5000,5,520,0.12351543942992874,4210
73,5000,5,552,0.13034238488783945,4235
74,5000,5,510,0.1221264367816092,4176
75,5000,5,458,0.10889205896338564,4206
76,5000,5,522,0.12425612949297786,4201
77,5000,5,526,0.12473322267014465,4217
78,5000,5,586,0.14015785697201627,4181
79,5000,5,492,0.11812725090036015,4165
80,5000,5,498,0.11840228245363767,4206
81,5000,5,580,0.1383587786259542,4192
82,5000,5,534,0.12711259223994287,4201
83,5000,5,550,0.13089005235602094,4202
84,5000,5,506,0.12024714828897339,4208
85,5000,5,524,0.12467285272424458,4203
86,5000,5,470,0.1115329852871381,4214
87,5000,5,556,0.13257033857892228,4194
88,5000,5,562,0.13336497389653537,4214
89,5000,5,520,0.1229605107590447,4229
90,5000,5,546,0.13003095975232198,4199
91,5000,5,516,0.12204351939451277,4228
92,5000,5,582,0.13913459239780063,4183
93,5000,5,556,0.13156649313771887,4226
94,5000,5,494,0.11773117254528122,4196
95,5000,5,546,0.12944523470839261,4218
96,5000,5,470,0.11190476190476191,4200
97,5000,5,538,0.12830908657285953,4193
98,5000,5,498,0.11865618298784847,4197
99,5000,5,546,0.13003095975232198,4199
100,5000,5,452,0.10721062618595825,4216
101,5000,5,482,0.11489868891537544,4195
102,5000,5,550,0.12974758197688133,4239
103,5000,5,478,0.11367419738406659,4205
104,5000,5,558,0.133428981348637,4182
105,5000,5,458,0.10832544938505204,4228
106,5000,5,552,0.1306508875739645,4225
107,5000,5,534,0.12681073379244834,4211
108,5000,5,620,0.14804202483285578,4188
109,5000,5,600,0.14278914802475012,4202
110,5000,5,574,0.13732057416267943,4180
111,5000,5,582,0.1377840909090909,4224
112,5000,5,478,0.1128689492325856,4235
113,5000,5,562,0.13377767198286122,4201
114,5000,5,506,0.12041884816753927,4202
115,5000,5,556,0.13181602655286867,4218
116,5000,5,584,0.1380614657210402,4230
117,5000,5,568,0.13478879924062648,4214
118,5000,5,506,0.11950873878129428,4234
119,5000,5,592,0.14055080721747387,4212
120,5000,5,526,0.12508917954815696,4205
121,5000,5,464,0.11042360780580676,4202
122,5000,5,600,0.14241633040588655,4213
123,5000,5,558,0.13292043830395425,4198
124,5000,5,544,0.12872692853762424,4226
125,5000,5,524,0.12449512948443811,4209
126,5000,5,610,0.14551526717557253,4192
127,5000,5,520,0.12375059495478344,4202
128,5000,5,518,0.12380497131931166,4184
129,5000,5,510,0.12206797510770703,4178
130,5000,5,582,0.1378820184790334,4221
